inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
,,,,,MY ALOE ORIGINAL 20/500 ML,False,18809125063025,,DC Grocery Cash & Carry,No candidates found for receipt item: MY ALOE ORIGINAL 20/500 ML
inf,85.0,Matched brand 'San Pellegrino' with similar product name 'San Pellegrino Aranciata'.,,,SAN PELLEGRINO 15/750ML,True,4150863446,"{'id': inf, 'name': None}",DC Grocery Cash & Carry,
RVHZ4Z7C6GS8P,85.0,Matched brand 'Tropicana' and size '12 Fl Oz'. No other Tropicana variant matched better.,Tropicana Pure Premium 100% Orange Juice Some Pulp 12 Fl Oz Bottle,Tropicana some pulp 12oz,PURE PRE APPLE 12/12OZ,True,O4850001779,"{'id': 'RVHZ4Z7C6GS8P', 'name': 'Tropicana Pure Premium 100% Orange Juice Some Pulp 12 Fl Oz Bottle'}",DC Grocery Cash & Carry,
ZQY6C2WXR5WAA,85.0,Matched 'Domino Premium Pure Cane Granulated Sugar 4 Lb' based on 'Pure' and 'Sugar' in the name.,Domino Premium Pure Cane Granulated Sugar 4 Lb,Domino sugar 4lb,PURE PRE CRAN 12/12OZ,True,O4850001781,"{'id': 'ZQY6C2WXR5WAA', 'name': 'Domino Premium Pure Cane Granulated Sugar 4 Lb'}",DC Grocery Cash & Carry,
3VQGER7CYD64E,85.0,"Matched brand 'Tropicana', variant 'Pure Premium', and size '12 Fl Oz'. No other Tropicana variant matched better.",Tropicana Pure Premium 100% Orange Juice No Pulp 12 Fl Oz,Trop OJ no pulp 12oz,PURE PRE ORIGINAL 12/12OZ,True,O4850001775,"{'id': '3VQGER7CYD64E', 'name': 'Tropicana Pure Premium 100% Orange Juice No Pulp 12 Fl Oz'}",DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', variant 'Green', and size '16 oz'. No other Monster Energy variant matched better.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,5060166692483,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
1,95.0,"Matched brand 'Coca-Cola', variant 'Mexican', and size '24/12oz bottle'.",,,COKE MEX 24/12OZ BOTTLE,True,4900004422,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', variant 'Green', and size '16 oz'. No other Monster Energy variant matched better.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,7084781123,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
M5273DDMV3ETG,95.0,"Matched brand 'Starbucks', variant 'DoubleShot Energy Coffee Beverage Mocha Flavored', and size '444 mL'.",Starbucks Mocha DoubleShot - 444 mL,SB double energy mocha 444ml,STARBUCKS DOUBLE SHOT 12/6.5OZ,True,1200020293,"{'id': 'M5273DDMV3ETG', 'name': 'Starbucks Mocha DoubleShot - 444 mL'}",DC Grocery Cash & Carry,
YJH6G6DFSTBW4,100.0,"Matched brand 'SB', product name 'Frappuccino coffee', and size '13.7oz'. No other item matched better.",SB Frappuccino coffee 13.7,SB Frappuccino coffee 13.7,FRAP COF 12/13.7OZ,True,1200000180,"{'id': 'YJH6G6DFSTBW4', 'name': 'SB Frappuccino coffee 13.7'}",DC Grocery Cash & Carry,
Q02VBJZA5FKP2,85.0,"Matched brand 'Fanta', variant 'Orange', and size '2 Liters'. No other Fanta variant matched better.",Fanta Orange Soda Bottle | 2 Liters,Fanta orange 2L,FANTA ORANGE 8/ 2LTR,True,49000050257,"{'id': 'Q02VBJZA5FKP2', 'name': 'Fanta Orange Soda Bottle | 2 Liters'}",DC Grocery Cash & Carry,
JJ4ZXFXHSVTX2,85.0,Matched brand 'Perrier' and variant 'Sparkling Natural Mineral Water Bottle - Orange'. No other Perrier variant matched better.,Perrier Sparkling Natural Mineral Water Bottle - Orange,perri L'orange 16.9oz,PERRIER 24/500ML ORIG,True,7478000402,"{'id': 'JJ4ZXFXHSVTX2', 'name': 'Perrier Sparkling Natural Mineral Water Bottle - Orange'}",DC Grocery Cash & Carry,
8000000000.0,95.0,Matched brand 'San Pellegrino' and size '24/500ML'. No other San Pellegrino variant matched better.,,,SAN PELLEGRINO 24/500ML,True,10217015,"{'id': 8000000000.0, 'name': None}",DC Grocery Cash & Carry,
X0V983D50YTCW,85.0,"Matched brand 'Prime Hydration', variant 'Tropical Punch', and size '16.9 Fl Oz Bottle'. No other variant matched better.",Prime Hydration Tropical Punch Sports Drink - 16.9 Fl Oz Bottle,Prime Tropical Punch,PRIME H HYDRATION 12/16 OZ,True,81011612506,"{'id': 'X0V983D50YTCW', 'name': 'Prime Hydration Tropical Punch Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
TX4H8540W0N84,95.0,"Matched brand 'Joe Tea', variant 'Peach', and size '18 oz'. No other Joe Tea variant matched better.",Joe's Tea Peach 18oz,Joe tea peach 18oz,JOE TEA CLASSIC LEMONADE 12/18 OZ,True,74323400062,"{'id': 'TX4H8540W0N84', 'name': ""Joe's Tea Peach 18oz""}",DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Prime Hydration', variant 'Blue Raspberry', and size '16 oz'. No other Prime Hydration variant matched better.",,,PRIME H BLUE POP 12/16 OZ,True,85003560458,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
10AB3BPWEMNX4,95.0,"Matched brand 'Prime', variant 'Blue Raspberry', and size '16.9 Fl Oz Bottle'. No other Prime variant matched better.",Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle,Prime Blue Raspberry,PRIME H GLOW B 12/16 OZ,True,81011612167,"{'id': '10AB3BPWEMNX4', 'name': 'Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'JOE TEA BLACK CHERRY LEMONADE 12/18 OZ' in the available inventory items.,,,JOE TEA BLACK CHERRY LEMONADE 12/18 OZ,True,74323400275,,DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Slim Jim', variant 'Original', and size '18CT'. No other Slim Jim variant matched better.",,,SLIM JIM MONSTER ORIG 18CT,True,2620014061,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
1755,85.0,Matched brand 'Snickers' and size '1.86oz'. No other Snickers variant matched better.,,,SNICKERS KING SIZE 3.290Z 24CT,True,4000032252,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
50536,95.0,"Matched brand 'M&M', variant 'Milk Chocolate', and size '36CT'. No other M&M variant matched better.",,,M&M MILK CHOCOLATE 36CT,True,4000049991,"{'id': 50536, 'name': None}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,85.0,Matched brand 'Skittles' and variant 'Sour'. No other Skittles variant matched better.,Skittles,,SKITTLES SOUR 1.8OZ 24CT,True,4000001266,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,85.0,Matched brand 'Skittles'. No other Skittles variant matched better.,Skittles,,SKITTLES WILD BERRY 36/2.17OZ,True,4000001162,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,95.0,Matched brand 'Skittles' with the closest variant 'Original'. No other Skittles variant matched better.,Skittles,,SKITTLES ORIGINAL 2.17OZ 36CT,True,4000001160,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
9CT3MD9NK70D0,95.0,"Matched brand 'Jack Link's', variant 'Peppered', and size '1.25 oz'. No other Jack Link's variant matched better.",Jack Link's 1.25 Ounce Beef Pepperoni Jerky 1,jack links peppered 1.25oz,JACK LINKS BEEF JERKEY PEPPERED 10/1.25O,True,1708287748,"{'id': '9CT3MD9NK70D0', 'name': ""Jack Link's 1.25 Ounce Beef Pepperoni Jerky 1""}",DC Grocery Cash & Carry,
057CNZQHJEZM8,95.0,"Matched brand 'Trident', variant 'Island Berry Lime', and pack size '14 Piece Pack'.",Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack,Trident berry Lime 14s,TRIDENT WATERMELON TWIST 12CT,True,1254601112,"{'id': '057CNZQHJEZM8', 'name': 'Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'YORK PEPPERMINT PATTIES 36CT' in the available inventory items.,,,YORK PEPPERMINT PATTIES 36CT,True,3400090330,,DC Grocery Cash & Carry,
9,95.0,"Matched brand 'Jack Link's', variant 'Sweet&H', and size '10/1.25oz'. No other Jack Link's variant matched better.",,,JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ,True,1708287731,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', variant 'Teriyaki', and size '1.25 oz'. No other Jack Link's variant matched better.",,,JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ,True,1708287750,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
SSWHFVXWCCCPE,95.0,"Matched brand 'Wrigley', variant 'Winterfresh', and quantity '40ct'. No other Wrigley variant matched better.",Wrigley S Winterfresh 50c Gum 40ct,winter fresh 5s,WRIGLEY JUICY FRIUT .50P PD 5 STICK/40CT,True,2200029325,"{'id': 'SSWHFVXWCCCPE', 'name': 'Wrigley S Winterfresh 50c Gum 40ct'}",DC Grocery Cash & Carry,
0A7W7Z22A2JYR,95.0,Matched brand 'Trident' and variant 'Bubblegum'. No other Trident variant matched better.,Trident Bubblegum Sugar Free Gum | 14 Piece Pack,Trident bobble 14s,TRIDENT BUBBLE GUM 12/12CT,True,1254601143,"{'id': '0A7W7Z22A2JYR', 'name': 'Trident Bubblegum Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry,
92,95.0,Matched brand 'Mr Goodbar' and size '1.75oz'. No other variant matched better.,,,MR. GOODBAR 1.72OZ 36CT,True,3400024300,"{'id': 92, 'name': None}",DC Grocery Cash & Carry,
NTMPC281WW9BR,95.0,"Matched brand 'Wrigley ORBIT', variant 'Spearmint', and size '14 Pieces'. No other ORBIT variant matched better.",Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,ORBIT GUM SPEARMINT 12CT,True,2200011484,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry,
WC194VDY6MBWM,85.0,"Matched brand 'Nestle', product name 'Chocolate Chip Cookie Sandwiches', and size '6oz'.",Toll House Nestle Chocolate Chip Cookie Sandwiches,toll house choc chip 6oz,NESTLE CHUNKY 24CT,True,2800021503,"{'id': 'WC194VDY6MBWM', 'name': 'Toll House Nestle Chocolate Chip Cookie Sandwiches'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'HERSHEYS ALMOND JOY BAR 36/1.76OZ' in the available inventory items.,,,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,3400090320,,DC Grocery Cash & Carry,
4,95.0,"Matched brand 'Slim Jim', variant 'Original', and size '0.97 oz'. No other Slim Jim variant matched better.",,,SLIM JIM GIANT ORIGINAL 24/.97OZ .,True,2620011705,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
9,95.0,"Matched brand 'Jack Link's', variant 'Original', and size '1.25 Ounce'. No other Jack Link's variant matched better.",,,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,True,1708287746,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,85.0,Matched brand '5 Gum Wrigley’s Five Rain Sugar Free' and variant 'Rain Sugar Free 15s'.,5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,2200015952,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
EZ27TG00GWSTR,95.0,"Matched brand 'Dentyne', variant 'Peppermint', and size '16 count'. No other Dentyne variant matched better.",Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry,
1HAB8XBMH0N7M,95.0,"Matched brand 'Wrigley's', variant 'Double Mint', and size '.50 PPD 5 STK 20/40CT'. No other Wrigley's variant matched better.",Wrigley's Double Mint 0.50 Pre,double mint 5s,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': '1HAB8XBMH0N7M', 'name': ""Wrigley's Double Mint 0.50 Pre""}",DC Grocery Cash & Carry,
HR6MDSS7ST4M6,100.0,Matched product name 'Kit Kat King' with high confidence.,Kit Kat King,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,85.0,Matched brand '5 Gum Wrigley’s Five Rain Sugar Free' and variant 'Rain'. No other 5 Gum variant matched better.,5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,2200015953,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
QF5Y6BX2MK0W4,85.0,Matched brand '5 Gum Wrigley’s Five Rain Sugar Free' and variant 'Rain Sugar Free 15s'. No other variant matched better.,5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,True,2200012152,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry,
1755,95.0,Matched brand 'Snickers' and size '48CT'. No other Snickers variant matched better.,,,SNICKERS 48CT,True,4000051426,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
1755,95.0,Matched brand 'Snickers' and size '48CT'. No other Snickers variant matched better.,,,SNICKERS 48CT,True,4000052431,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
7,95.0,"Matched brand 'Nature Valley', product name 'Crunchy Granola Bars Oats 'n Dark Chocolate', and size '18/1.5oz'.",,,NATURE VALLEY OATS&DARK CHOC18/1.5OZ,True,1600031261,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
,,,,,BULLS BIGGEST SNACK STICK BOX/24CT,False,72796850030,,DC Grocery Cash & Carry,No candidates found for receipt item: BULLS BIGGEST SNACK STICK BOX/24CT
SSWHFVXWCCCPE,85.0,"Matched brand 'Wrigley', variant 'Winterfresh', and quantity '40ct'. No other Wrigley variant matched better.",Wrigley S Winterfresh 50c Gum 40ct,winter fresh 5s,WRIGLEY FIVE GUM 15 STICK RAIN 10CT,True,6490020838,"{'id': 'SSWHFVXWCCCPE', 'name': 'Wrigley S Winterfresh 50c Gum 40ct'}",DC Grocery Cash & Carry,
4SYD0MP3JB34R,95.0,"Matched brand 'Nature Valley', product name 'Trail Mix Fruit & Nut Chewy Granola Bar', and size '1.2 oz'. No other Nature Valley variant matched better.",Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz,NV Fruit & Nut Trail Mix,NATURE VALL TRAIL MIX FRUIT&NUT 16/1.2OZ,True,1600015120,"{'id': '4SYD0MP3JB34R', 'name': 'Nature Valley Trail Mix Fruit & Nut Chewy Granola Bar 1.2 Oz'}",DC Grocery Cash & Carry,
SVHJR5EKRRWVG,95.0,"Matched brand 'David', product name 'Orig. Sunflower Seed', and size '36 CT'. No other David variant matched better.",David Orig. Sunflower Seed,,DAVID ORIG SUNFLWR SEED 36 CT,True,2620001215,"{'id': 'SVHJR5EKRRWVG', 'name': 'David Orig. Sunflower Seed'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for 'HI CHEW FRUIT MIX PEG BAG 6/3.53OZ'.,,,HI CHEW FRUIT MIX PEG BAG 6/3.53OZ,True,10857983004337,,DC Grocery Cash & Carry,
7,95.0,"Matched brand 'Altoids', variant 'Wintergreen', and size '.37oz'. No other Altoids variant matched better.",,,ALTOIDS MINTS SMALLS WINTERGREEN .37OZ 9,True,2200010905,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
TV1VP5BZWBHCA,95.0,Matched brand 'Cheerios' and variant 'Oat Cereal' with cup size '1.3 oz'. No other Cheerios variant matched better.,Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz,cup cheerios 1.3oz,CHEERIOS CEREAL CUP 6 CT,True,1600013896,"{'id': 'TV1VP5BZWBHCA', 'name': 'Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz'}",DC Grocery Cash & Carry,
83,95.0,Matched brand 'Cinnamon Toast Crunch' and variant 'Breakfast Cereal Cup'. Size was not specified but cup format was considered.,,,CINNAMON TOAST CRUNCH CEREAL CUP 6 CT,True,1600013897,"{'id': 83, 'name': None}",DC Grocery Cash & Carry,
,,,,,HONEY NUT CHEERIOS CEREAL CUP 6CT,False,1600013898,,DC Grocery Cash & Carry,No candidates found for receipt item: HONEY NUT CHEERIOS CEREAL CUP 6CT
9YR1YBJXP1T2E,95.0,Matched brand 'Kellogg's' and product name 'Froot Loops'. No other Froot Loops variant matched better.,Kellogg's Froot Loops Original Cold Breakfast Cereal,froot loops,FROOT LOOPS CEREAL CUP 6 CT,True,3800001246,"{'id': '9YR1YBJXP1T2E', 'name': ""Kellogg's Froot Loops Original Cold Breakfast Cereal""}",DC Grocery Cash & Carry,
CEPPZK3AXNM1E,95.0,"Matched brand 'Kellogg's', product name 'Frosted Flakes', and variant 'Original Breakfast Cereal Cup'.",Frosted Flakes Kellogg's Original Breakfast Cereal Cup,kello frst flak cup 2.1oz,FROSTED FLAKES CEREAL CUP 6 CT,True,3800001468,"{'id': 'CEPPZK3AXNM1E', 'name': ""Frosted Flakes Kellogg's Original Breakfast Cereal Cup""}",DC Grocery Cash & Carry,
,,,,,STARKIST CHUNK LTHLVS WATR 48/5OZ,False,10080000006735,,DC Grocery Cash & Carry,No candidates found for receipt item: STARKIST CHUNK LTHLVS WATR 48/5OZ
,,,,,BUMBLEBEE SOLID WHITE OIL 48/5OZ,False,866083,,DC Grocery Cash & Carry,No candidates found for receipt item: BUMBLEBEE SOLID WHITE OIL 48/5OZ
,,,,,BUMBLEBEE SOLID WHITE WATER 48/5OZ,False,866053,,DC Grocery Cash & Carry,No candidates found for receipt item: BUMBLEBEE SOLID WHITE WATER 48/5OZ
TPTSAKFKWDNV4,95.0,"Matched brand 'Crown Prince', variant 'Flat Anchovies in Pure Olive Oil', and size '2 oz'. No other variant matched better.",Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz,C Prince Anchovies 2oz,CROWN PRINCE FLT FILT ANCHVOLV 12/2OZ,True,73230010316,"{'id': 'TPTSAKFKWDNV4', 'name': 'Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz'}",DC Grocery Cash & Carry,
,,,,,DURFLAME FIRELOG 4HRS XTIME 6/6LB,False,4113700007,,DC Grocery Cash & Carry,No candidates found for receipt item: DURFLAME FIRELOG 4HRS XTIME 6/6LB
5CDWFDQMXCWSM,95.0,"Matched brand 'Pringles', variant 'Sour Cream & Onion', and size '5.5oz'. No other Pringles variant matched better.",Pringles Potato Crisps Chips Sour Cream & Onion Flavored,Pringle sour &onion 5.5oz,PRINGLES REGULAR SC&ONION 14/5.96 OZ,True,3800084500,"{'id': '5CDWFDQMXCWSM', 'name': 'Pringles Potato Crisps Chips Sour Cream & Onion Flavored'}",DC Grocery Cash & Carry,
MEYJSYN1AFS8P,85.0,Matched brand 'Black & Mild' and product name 'Cigar Single'. No other Black & Mild variant matched better.,Black & Mild N Cigar Single,B&M Reg single,BLACK & MILD CIGAR UPR 25,True,7013700518,"{'id': 'MEYJSYN1AFS8P', 'name': 'Black & Mild N Cigar Single'}",DC Grocery Cash & Carry,
407REQ90PAEGY,95.0,"Matched brand 'Black & Mild', variant 'Jazz', and size '1T'. No other Black & Mild variant matched better.",Black & Mild Jazz Plastic Tip,B&M Jazz 1T,BLACK & M 1.39 JAZZ PT UPR 25,True,7013751529,"{'id': '407REQ90PAEGY', 'name': 'Black & Mild Jazz Plastic Tip'}",DC Grocery Cash & Carry,
53CBH3P69FV3Y,95.0,"Matched brand 'Skoal', variant 'Wintergreen Long'. No other Skoal variant matched better.",skoal wintergreen long,skoal wintergreen long,SKOAL LONG CUT STRAIGHT 5CT,True,7310001099,"{'id': '53CBH3P69FV3Y', 'name': 'skoal wintergreen long'}",DC Grocery Cash & Carry,
,,,,,BLACK & M 1.39 ORIGINAL UPR 25,False,7013783435,,DC Grocery Cash & Carry,No candidates found for receipt item: BLACK & M 1.39 ORIGINAL UPR 25
,,,,,BAMBU CLASSIC PAPER 50/32 SHEET,False,7601300006,,DC Grocery Cash & Carry,No candidates found for receipt item: BAMBU CLASSIC PAPER 50/32 SHEET
,,,,,BLACK & M 1.19 JAZZ UPR 25,False,7013751489,,DC Grocery Cash & Carry,No candidates found for receipt item: BLACK & M 1.19 JAZZ UPR 25
FD36A84K4HTQR,95.0,"Matched brand 'Top', product name 'Cigarette Papers', and size '24CT'. No other item matched better.",Top Cigarette Papers | Fine Gummed,Top paper,TOP CIGARETTE PAPER 24CT,True,7717051001,"{'id': 'FD36A84K4HTQR', 'name': 'Top Cigarette Papers | Fine Gummed'}",DC Grocery Cash & Carry,
407,85.0,"Matched brand 'Black & Mild', variant 'Jazz Plastic Tip'. No other variant matched better.",,,BLACK & M ORIGINAL NP/PTIP 25CT,True,7013783995,"{'id': 407, 'name': None}",DC Grocery Cash & Carry,
MNEC99YV9EN72,95.0,Matched brand 'Black & Mild' and variant 'Jazz'. No other item had a closer match.,Black & Mild Cigar Jazz,B&M jazz 1T,BLACK & M 1.19 ORIGINAL UPR 25,True,7013783205,"{'id': 'MNEC99YV9EN72', 'name': 'Black & Mild Cigar Jazz'}",DC Grocery Cash & Carry,
0R39T18H9JVFY,85.0,Matched product name 'Starburst Strawberry Sorbet Ice Cream Bar' with similar variant and size.,Starburst Strawberry Sorbet Ice Cream Bar | 2.6 Oz Pack,starburst sorbet bar 2.6oz,RAW KING SIZE SLIM CLASSIC BOX/50CT,True,71616517736,"{'id': '0R39T18H9JVFY', 'name': 'Starburst Strawberry Sorbet Ice Cream Bar | 2.6 Oz Pack'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'RAW KING SUPREME CIG PAPER 24 CT' in the available inventory items.,,,RAW KING SUPREME CIG PAPER 24 CT,True,71616517145,,DC Grocery Cash & Carry,
59,85.0,Matched brand 'Marlboro' and variant 'Gold Box'. No other Marlboro variant matched better.,,,MARLBORO KG GOLD BOX-FSC,True,2820013840,"{'id': 59, 'name': None}",DC Grocery Cash & Carry,
10,95.0,"Matched brand 'Marlboro', product name '100s', and variant 'Gold Box-FSC'.",,,MARLBORO 100 GOLD BOX-FSC,True,2820014650,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
