inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
ARGJD0TX3YHKE,85.0,"Matched brand 'Prime Hydration', variant 'Lemon Lime', and size '16.9 Fl Oz Bottle'. No other variant matched better.",Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle,Prime Lemon Lime,PRIME H HYDRATION 12/16 OZ,True,81011612506,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
,,,,,TOILET BOWL BRUSH WITH STAND 1CT,False,NULL,,DG GROCERY CASH & CARRY,No candidates found for receipt item: TOILET BOWL BRUSH WITH STAND 1CT
8FHDYRGD9CD5Y,95.0,Matched brand 'Alain de treille' and variant 'Chardo 750ml'. No other item had a closer match.,Alain de treille chardo 750ml,Alain de treille chardo 750ml,"Alain de la Treille, Chardonnay - 2023",True,7 84585 01997 7,"{'id': '8FHDYRGD9CD5Y', 'name': 'Alain de treille chardo 750ml'}","KYSELA PERE et FILS, LTD",
,,,,,"Le Jade, Chardonnay - 2023",False,7 84585 01517 7,,"KYSELA PERE et FILS, LTD","No candidates found for receipt item: Le Jade, Chardonnay - 2023"
3GWJJR74S81TT,95.0,Matched brand 'Encostas Do Lima Vinho Verde'. No other variant matched better.,Encostas Do Lima Vinho Verde,Encostas Do Lima blanc 750ml,"Lima, Vinho Verde - NV",True,7 84585 03003 3,"{'id': '3GWJJR74S81TT', 'name': 'Encostas Do Lima Vinho Verde'}","KYSELA PERE et FILS, LTD",
09BAN022038NY,85.0,Matched brand 'Joe Tea' and variant 'Joe's Peach 20oz Bottle'. Closest match based on brand and variant.,Joe Tea Joe's Peach 20oz Bottle,JOY peach20oz,JOE TEA CLASSIC LEMONADE 12/18 OZ,True,74323400062,"{'id': '09BAN022038NY', 'name': ""Joe Tea Joe's Peach 20oz Bottle""}",DC Grocery Cash & Carry,
10AB3BPWEMNX4,95.0,"Matched brand 'Prime Hydration', variant 'Blue Raspberry', and size '16.9 Fl Oz Bottle'. No other Prime Hydration variant matched better.",Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle,Prime Blue Raspberry,PRIME H BLUE POP 12/16 OZ,True,85003560458,"{'id': '10AB3BPWEMNX4', 'name': 'Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
14SGMY5TWX2TJ,95.0,"Matched brand 'Prime', variant 'Glowberry', and size '16oz'. No other Prime variant matched better.",Prime Hydration Drink Glowberry 16oz,Prime Glowberry,PRIME H GLOW B 12/16 OZ,True,81011612167,"{'id': '14SGMY5TWX2TJ', 'name': 'Prime Hydration Drink Glowberry 16oz'}",DC Grocery Cash & Carry,
,,,,,JOE TEA BLACK CHERRY LEMONADE 12/18 OZ,False,74323400275,,DC Grocery Cash & Carry,No candidates found for receipt item: JOE TEA BLACK CHERRY LEMONADE 12/18 OZ
1,85.0,"Matched brand 'Slim Jim', variant 'Monster', and size '18CT'. No other Slim Jim variant matched better.",,,SLIM JIM MONSTER ORIG 18CT,True,2620014061,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
1755,85.0,Matched brand 'Snickers' and size 'King Size'. No other Snickers variant matched better.,,,SNICKERS KING SIZE 3.290Z 24CT,True,4000032252,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
,,,,,M&M MILK CHOCOLATE 36CT,False,4000049991,,DC Grocery Cash & Carry,No candidates found for receipt item: M&M MILK CHOCOLATE 36CT
78,95.0,"Matched brand 'Skittles', variant 'Sour', and size '1.8oz'. Closest match based on variant and size.",,,SKITTLES SOUR 1.8OZ 24CT,True,4000001266,"{'id': 78, 'name': None}",DC Grocery Cash & Carry,
,,,,,SKITTLES WILD BERRY 36/2.17OZ,False,4000001162,,DC Grocery Cash & Carry,No candidates found for receipt item: SKITTLES WILD BERRY 36/2.17OZ
,,,,,SKITTLES ORIGINAL 2.17OZ 36CT,False,4000001160,,DC Grocery Cash & Carry,No candidates found for receipt item: SKITTLES ORIGINAL 2.17OZ 36CT
SSWHFVXWCCCPE,85.0,"Matched brand 'Wrigley', variant 'Winterfresh', and count '40ct'. No other Wrigley variant matched better.",Wrigley S Winterfresh 50c Gum 40ct,winter fresh 5s,WRIGLEY EXTRA POLAR ICE 10CT,True,2200015953,"{'id': 'SSWHFVXWCCCPE', 'name': 'Wrigley S Winterfresh 50c Gum 40ct'}",DG GROCERY CASH & CARRY,
,,,,,JACK LINKS BEEF JERKEY PEPPERED 10/1.25O,False,1708287748,,DC Grocery Cash & Carry,No candidates found for receipt item: JACK LINKS BEEF JERKEY PEPPERED 10/1.25O
,,,,,TRIDENT WATERMELON TWIST 12CT,False,1254601112,,DC Grocery Cash & Carry,No candidates found for receipt item: TRIDENT WATERMELON TWIST 12CT
,0.0,No reasonable match found for 'YORK PEPPERMINT PATTIES 36CT' in the available inventory items.,,,YORK PEPPERMINT PATTIES 36CT,True,3400090330,,DC Grocery Cash & Carry,
PESNS0SE4JJPA,95.0,"Matched brand 'Jack Link's', variant 'Sweet And Hot', and size '1.25 oz'. No other Jack Link's variant matched better.",Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot,J Links bf jky sweey&hot 35g,JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ,True,1708287731,"{'id': 'PESNS0SE4JJPA', 'name': ""Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot""}",DC Grocery Cash & Carry,
,,,,,JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ,False,1708287750,,DC Grocery Cash & Carry,No candidates found for receipt item: JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ
5,95.0,"Matched brand 'Wrigley's', variant 'Juicy Fruit', and size '.50P PD 5 STICK/40CT'. No other Wrigley's variant matched better.",,,WRIGLEY JUICY FRIUT .50P PD 5 STICK/40CT,True,2200029325,"{'id': 5, 'name': None}",DC Grocery Cash & Carry,
92,95.0,Matched brand 'Mr Goodbar' and size '1.75oz'. No other variant matched better.,,,MR. GOODBAR 1.72OZ 36CT,True,3400024300,"{'id': 92, 'name': None}",DC Grocery Cash & Carry,
NTMPC281WW9BR,95.0,Matched brand 'Orbit' and variant 'Spearmint'. No other Orbit variant matched better.,Wrigley ORBIT Spearmint Gum - 14 Pieces,Orbit spearmint 14p,ORBIT GUM SPEARMINT 12CT,True,2200011484,"{'id': 'NTMPC281WW9BR', 'name': 'Wrigley ORBIT Spearmint Gum - 14 Pieces'}",DC Grocery Cash & Carry,
2,85.0,"Matched brand 'Chunky Bar', closest variant to 'Chunky', and size '1.4 oz'.",,,NESTLE CHUNKY 24CT,True,2800021503,"{'id': 2, 'name': None}",DC Grocery Cash & Carry,
6Z65X7854SV06,95.0,Matched brand 'Almonjoy'. No other inventory item had a closer match in brand and product name.,Almonjoy,Almonjoy,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,3400090320,"{'id': '6Z65X7854SV06', 'name': 'Almonjoy'}",DC Grocery Cash & Carry,
4N0C0DZF728N6,95.0,"Matched brand 'Slim Jim', variant 'Original', and size '0.97 oz'.",Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz,slim jim .97oz,SLIM JIM GIANT ORIGINAL 24/.97OZ .,True,2620011705,"{'id': '4N0C0DZF728N6', 'name': 'Slim Jim Snack Stick | Smoked | Original | Giant 0.97 Oz'}",DC Grocery Cash & Carry,
,,,,,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,False,1708287746,,DC Grocery Cash & Carry,No candidates found for receipt item: JACK LINKS BEEF JERKEY ORIGINAL10/1.25O
,,,,,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,False,2200015952,,DC Grocery Cash & Carry,No candidates found for receipt item: WRIGLEY EXTRA PEPPERMINT 15STK/10CT
EZ27TG00GWSTR,95.0,"Matched brand 'Dentyne', variant 'Peppermint', and size '16 count'. No other Dentyne variant matched better.",Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry,
1HAB8XBMH0N7M,95.0,"Matched brand 'Wrigley's', variant 'Double Mint', and size '.50 PPD 5 STK 20/40CT'. No other Wrigley's variant matched better.",Wrigley's Double Mint 0.50 Pre,double mint 5s,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': '1HAB8XBMH0N7M', 'name': ""Wrigley's Double Mint 0.50 Pre""}",DC Grocery Cash & Carry,
3,95.0,"Matched brand 'Kit Kat', variant 'King Size'. No other Kit Kat variant matched better.",,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 3, 'name': None}",DC Grocery Cash & Carry,
,,,,,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,False,2200012152,,DC Grocery Cash & Carry,No candidates found for receipt item: WRIGLEY EXTRA SMOOTH MINT 15STK/10CT
,,,,,SNICKERS 48CT,False,4000051426,,DC Grocery Cash & Carry,No candidates found for receipt item: SNICKERS 48CT
,,,,,SNICKERS 48CT,False,4000052431,,DC Grocery Cash & Carry,No candidates found for receipt item: SNICKERS 48CT
,,,,,TOILET BOWL BRUSH WITH STAND 1CT,False,7150643006B,,DG GROCERY CASH & CARRY,No candidates found for receipt item: TOILET BOWL BRUSH WITH STAND 1CT
DPQC9NJEBNS7Y,85.0,"Matched brand 'Bumble Bee', variant 'Solid White Water', and size '5 oz'. No other Bumble Bee variant matched better.",Bumble Bee Tuna In Water | Albacore | Solid White 7 Oz,B&B albacore water 7oz,BUMBLEBEE SOLID WHITE WATER 48/5OZ,True,866053,"{'id': 'DPQC9NJEBNS7Y', 'name': 'Bumble Bee Tuna In Water | Albacore | Solid White 7 Oz'}",DC GROCERY CASH & CARRY,
7XA6D87T6WZR6,95.0,Matched brand 'Nature Valley' and variant 'Oats 'n Dark Chocolate'. No other Nature Valley variant matched better.,Nature Valley Crunchy Granola Bars Oats 'n Dark Chocolate,NV Oats N Dark Chocolate,NATURE VALLEY OATS&DARK CHOC18/1.5OZ,True,1600031261,"{'id': '7XA6D87T6WZR6', 'name': ""Nature Valley Crunchy Granola Bars Oats 'n Dark Chocolate""}",DC Grocery Cash & Carry,
,,,,,BULLS BIGGEST SNACK STICK BOX/24CT,False,72796850030,,DC Grocery Cash & Carry,No candidates found for receipt item: BULLS BIGGEST SNACK STICK BOX/24CT
,,,,,HI CHEW FRUIT MIX PEG BAG 6/3.53OZ,False,10857983004337,,DC Grocery Cash & Carry,No candidates found for receipt item: HI CHEW FRUIT MIX PEG BAG 6/3.53OZ
,,,,,ALTOIDS MINTS SMALLS WINTERGREEN .37OZ 9,False,2200010905,,DC Grocery Cash & Carry,No candidates found for receipt item: ALTOIDS MINTS SMALLS WINTERGREEN .37OZ 9
,,,,,CINNAMON TOAST CRUNCH CEREAL CUP 6 CT,False,1600013897,,DC Grocery Cash & Carry,No candidates found for receipt item: CINNAMON TOAST CRUNCH CEREAL CUP 6 CT
TV1VP5BZWBHCA,95.0,"Matched brand 'Cheerios', variant 'Honey Nut', and size '1.3 oz cup'. No other Cheerios variant matched better.",Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz,cup cheerios 1.3oz,HONEY NUT CHEERIOS CEREAL CUP 6CT,True,1600013898,"{'id': 'TV1VP5BZWBHCA', 'name': 'Cheerios Oat Cereal | Gluten Free | Whole Grain | Toasted 1.3 Oz'}",DC Grocery Cash & Carry,
