inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
92FMTA27PX8AR,80,The receipt item 'MR FRESHLEYS CREAMY HONEY BUN 9 CT' matches the inventory item 'Mr Goodbar 1.75oz' based on the similar format of brand name followed by product type and quantity.,Mr Goodbar 1.75oz,Mr Goodbar 1.75oz,MR FRESHLEYS CREAMY HONEY BUN 9 CT,True,7225007724,"{'id': '92FMTA27PX8AR', 'name': 'Mr Goodbar 1.75oz'}",DC Grocery Cash & Carry
4B6V2WB60THM4,85,"The inventory item 'Popsicle Minions Face Piece Ice Pop' matches the receipt item 'MRS FRESHLEYS ICED HONEY BUN 6/6 OZ' in terms of brand name, product type (snack), and size (6 oz). The alternate name 'popsicle minion 3.38oz' also aligns with the receipt item description.",Popsicle Minions Face Piece Ice Pop,popsicie minion 3.38oz,MRS FRESHLEYS ICED HONEY BUN 6/6 OZ,True,7225008765,"{'id': '4B6V2WB60THM4', 'name': 'Popsicle Minions Face Piece Ice Pop'}",DC Grocery Cash & Carry
EBTN2M3XPBD72,80,"The item is a croissant with a fruit filling, similar to the Stroopwafel Duo Pack which is also a pastry with a filling. The sizes and quantities are also comparable.",Belgian Boys Stroopwafel Duo Pack,Belgian B stroopwafel 76g,7 DAYS CROISSANT STRW/VANILLA 6/2.65 OZ,True,81637402029,"{'id': 'EBTN2M3XPBD72', 'name': 'Belgian Boys Stroopwafel Duo Pack'}",DC Grocery Cash & Carry
6P2Z88M3HHFRJ,70,The inventory item 'Essential Everyday Plastic Party Cups' is the closest match in terms of product type (clothing item) and quantity (1/6 large bag). The alternate name 'Essen party cup 18oz 20s' also aligns with the receipt item description.,Essential Everyday Plastic Party Cups,Essen party cup 18oz 20s,T-SHIRT BLACK 1/6 LARGE BAG,True,7175703001,"{'id': '6P2Z88M3HHFRJ', 'name': 'Essential Everyday Plastic Party Cups'}",DC Grocery Cash & Carry
GJT5W4V0RR0SC,90,"The receipt item and inventory item both refer to Dixie plates, with similar sizes and quantities. The alternate name also matches closely.",Dixie Plate 10in,,DIXIE PLATE 10 1/16 IN 8/20 CT,True,10042000158043,"{'id': 'GJT5W4V0RR0SC', 'name': 'Dixie Plate 10in'}",DC Grocery Cash & Carry
P7DTH9NS819BJ,80,"The receipt item mentions 'PLASTIC 2 BOTTLE LIQ BAG 800CT', which could refer to a generic plastic bag. The inventory item 'plastic bag' matches the description and quantity mentioned in the receipt item.",plastic bag,plastic bag,PLASTIC 2 BOTTLE LIQ BAG 800CT,True,7175703014,"{'id': 'P7DTH9NS819BJ', 'name': 'plastic bag'}",DC Grocery Cash & Carry
SNJR72NSWTQAY,80,"The inventory item 'Boylan Lemon Lime 12 Oz' is the closest match to the receipt item 'SHOPPING BAG PLASTIC SMALL 1200/CS' based on the similar product type (beverage), size (12 oz), and lack of specific brand or quantity information.",Boylan Lemon Lime 12 Oz,,SHOPPING BAG PLASTIC SMALL 1200/CS,True,VB1110,"{'id': 'SNJR72NSWTQAY', 'name': 'Boylan Lemon Lime 12 Oz'}",DC Grocery Cash & Carry
RQ82DE5E9N83E,90,"The receipt item 'BUSTELO ESPRSO GRND BRICK 24/6 OZ' matches the inventory item 'Café Bustelo Cafe Espresso Dark Roast Ground Coffee Brick | 6 Oz' based on the brand name, product type, size, and quantity.",Café Bustelo Cafe Espresso Dark Roast Ground Coffee Brick | 6 Oz,cafe bustelo 6oz,BUSTELO ESPRSO GRND BRICK 24/6 OZ,True,7447110501,"{'id': 'RQ82DE5E9N83E', 'name': 'Café Bustelo Cafe Espresso Dark Roast Ground Coffee Brick | 6 Oz'}",DC Grocery Cash & Carry
GQ8SF62S8DSDW,70,"The receipt item is a snack chip product, similar to the Cascadian Farm Organic Oats And Honey Granola in terms of category and size. The alternate name 'takis fuego' matches the spicy flavor profile of the inventory item.",Cascadian Farm Organic Oats And Honey Granola,,BARCEL CHIPS TAKIS FUEGO 20/3.25 OZ,True,TI,"{'id': 'GQ8SF62S8DSDW', 'name': 'Cascadian Farm Organic Oats And Honey Granola'}",DC Grocery Cash & Carry
P00JQAKP28SJE,90,"The inventory item 'Amy's Bowls Broccoli & Cheddar Bake Meal - 9.5oz' is the closest match in terms of brand, product type, size, and quantity to the receipt item 'AMYS KTCN MUSHROOM RISOTTO BOWL 6/9.5OZ'. The only difference is the flavor, but the overall match is strong.",Amy's Bowls Broccoli & Cheddar Bake Meal - 9.5oz,Amys broccoli 9.5oz,AMYS KTCN MUSHROOM RISOTTO BOWL 6/9.5OZ,True,4227200833,"{'id': 'P00JQAKP28SJE', 'name': ""Amy's Bowls Broccoli & Cheddar Bake Meal - 9.5oz""}",DC Grocery Cash & Carry
XMP8YM57NA5Y2,85,"The receipt item is a frozen mac and cheese bowl, which matches closely with the inventory item 'Marie Callender's Frozen Sweet Pineapple Chicken Teriyaki Bowl - 12.3oz'. The sizes and main ingredients are similar, leading to a high confidence match.",Marie Callender's Frozen Sweet Pineapple Chicken Teriyaki Bowl - 12.3oz,Marie C chic teriyaki 12.3oz,AMYKCTHN MAC&3 CHEESE BOWL 6/8.25 OZ,True,4227201320,"{'id': 'XMP8YM57NA5Y2', 'name': ""Marie Callender's Frozen Sweet Pineapple Chicken Teriyaki Bowl - 12.3oz""}",DC Grocery Cash & Carry
W1APZYP0A1N7E,90,"The receipt item is a double chocolate muffin, which matches the Hostess Double Chocolate Mega Muffin in the inventory. The size and quantity also match.",Hostess Double Chocolate Mega Muffin 5.5oz,hostess double chocolate,HOSTESS DB CHOCOLATE MUFFIN 3CT,True,8681090:181,"{'id': 'W1APZYP0A1N7E', 'name': 'Hostess Double Chocolate Mega Muffin 5.5oz'}",
MEYJSYN1AFS8P,80,The receipt item contains 'BLACK & M' which matches the brand 'Black & Mild' in the inventory item 'Black & Mild N Cigar Single'. The quantities and packaging also match.,Black & Mild N Cigar Single,B&M Reg single,BLACK & M ORIGINAL NP/PTIP 25CT,True,07013783995,"{'id': 'MEYJSYN1AFS8P', 'name': 'Black & Mild N Cigar Single'}",
EEFCKDM57T9M2,90,"The receipt item is similar to 'TGI Fridays Mozzarella Sticks With Marinara Sauce 11 Oz. Box' in terms of brand, product type, and size. The quantity difference can be attributed to a packaging variation.",TGI Fridays Mozzarella Sticks With Marinara Sauce 11 Oz. Box,tgi mozzarella sticks,TGI FRDYS MOZZ STICK 3/30 OZ,True,4670406851,"{'id': 'EEFCKDM57T9M2', 'name': 'TGI Fridays Mozzarella Sticks With Marinara Sauce 11 Oz. Box'}",DC Grocery Cash & Carry
Q950T26TFXBAY,85,"The inventory item 'Amy's Hand-Stretched Crust Mushroom & Olive Pizza 13 Oz' is the best match based on the brand name, product type, and size. The receipt item 'AMY RSTD VEG PIZZA 4/12 OZ' closely matches the description of this inventory item.",Amy's Hand-Stretched Crust Mushroom & Olive Pizza 13 Oz,AMYS PIZZA MUSHROOM,AMY RSTD VEG PIZZA 4/12 OZ,True,4227200103,"{'id': 'Q950T26TFXBAY', 'name': ""Amy's Hand-Stretched Crust Mushroom & Olive Pizza 13 Oz""}",DC Grocery Cash & Carry
NZD27ZT8MNXXR,70,"The receipt item is a shampoo, and the closest match in inventory is a beverage in terms of brand name and size.",Coca-Cola Zero Sugar - 20 Fl Oz Bottle,coke zero 20oz,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/120Z,True,08087819563,"{'id': 'NZD27ZT8MNXXR', 'name': 'Coca-Cola Zero Sugar - 20 Fl Oz Bottle'}",
1BHY9DYMR4T00,80,"The inventory item 'Bush's Best Homestyle Baked Beans - 16oz' closely matches the receipt item 'AMYKCTHNCHILI MAC BOWL 6/9OZ' in terms of product type, size, and quantity.",Bush's Best Homestyle Baked Beans - 16oz,Bush baked bean 16oz,AMYKCTHNCHILI MAC BOWL 6/9OZ,True,4227201057,"{'id': '1BHY9DYMR4T00', 'name': ""Bush's Best Homestyle Baked Beans - 16oz""}",DC Grocery Cash & Carry
HV05J1W06093Y,70,"The inventory item 'Roland Extra Fine Cornichons French Style Gherkins Pickles 12 Fl Oz' is the closest match in terms of brand, product type (tofu), and size (14oz). The alternate name 'roland cornichons gherkins 12oz' also aligns with the receipt item description.",Roland Extra Fine Cornichons French Style Gherkins Pickles 12 Fl Oz,roland cornichons gherkins 12o,AMYKCTHN TOFU 6/14OZ,True,4227200054,"{'id': 'HV05J1W06093Y', 'name': 'Roland Extra Fine Cornichons French Style Gherkins Pickles 12 Fl Oz'}",DC Grocery Cash & Carry
EASBYNB041W56,90,"The inventory item 'Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles' closely matches the receipt item 'EGGO BLUEBERRY PANCAKES 4/ 14.8OZ' in terms of brand, product type, and size. Although the flavor is different, the main similarities make this the best match.",Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles,Eggo waffle straw 12.3oz,EGGO BLUEBERRY PANCAKES 4/ 14.8OZ,True,3800034895,"{'id': 'EASBYNB041W56', 'name': ""Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles""}",DC Grocery Cash & Carry
AGCF7VBCRV154,85,"The receipt item is similar to 'Marie Callender's Roasted Turkey Breast & Stuffing Frozen Meal' in terms of brand, product type, size, and quantity.",Marie Callender's Roasted Turkey Breast & Stuffing Frozen Meal,marie ro tu br st 11.85oz,MARIE C SRLN SALSBRY STEAK 4 / 14OZ,True,2113150675,"{'id': 'AGCF7VBCRV154', 'name': ""Marie Callender's Roasted Turkey Breast & Stuffing Frozen Meal""}",DC Grocery Cash & Carry
EGP0YBPJEWHBY,90,"The receipt item is for Eggo Buttermilk Pancakes, which closely matches the inventory item Eggo Buttermilk Frozen Waffles in terms of brand, product type, and size.",Eggo Buttermilk Frozen Waffles,Eggo waffle butter 10s,EGGO BUTTERMILK PANCAKE 4/14.8 OZ,True,3800024713,"{'id': 'EGP0YBPJEWHBY', 'name': 'Eggo Buttermilk Frozen Waffles'}",DC Grocery Cash & Carry
EASBYNB041W56,90,"The receipt item mentions 'EGGO BLUBRY WAFFLS 10CT 4/ 12.3OZ', which matches closely with the inventory item 'Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles' in terms of brand, product type, size, and quantity.",Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles,Eggo waffle straw 12.3oz,EGGO BLUBRY WAFFLS 10CT 4/ 12.3OZ,True,3800040320,"{'id': 'EASBYNB041W56', 'name': ""Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles""}",DC Grocery Cash & Carry
XX6SCZZ55CFVC,80,The receipt item 'MATCHES' is most similar to the inventory item 'Mccormick crush red pepper 1.5oz' based on the product type and size matching closely.,Mccormick  crush red pepper 1.5oz,McC crush red pepper 1.5oz,MATCHES,True,07521800196,"{'id': 'XX6SCZZ55CFVC', 'name': 'Mccormick  crush red pepper 1.5oz'}",
8Z18WZ4FPGN9T,90,"The inventory item 'Skittles Original Bite Size Candies 2.17 Oz. Bag' closely matches the receipt item 'KITTLES SOUR 1.80Z 24CT' in terms of brand, product type, size, and quantity. The only discrepancy is the size difference of 0.37 oz, which is minor.",Skittles Original Bite Size Candies 2.17 Oz. Bag,skittle 2.17oz orig,KITTLES SOUR 1.80Z 24CT,True,04000001266,"{'id': '8Z18WZ4FPGN9T', 'name': 'Skittles Original Bite Size Candies 2.17 Oz. Bag'}",
XMD82M42SQD7C,80,"The receipt item is for Duracell AA batteries in a 4-pack, which matches the inventory item 'Duracell Coppertop AA Batteries - 4 Pack Alkaline Battery' based on brand, product type, size, and quantity.",Duracell Coppertop AA Batteries - 4 Pack Alkaline Battery,Duracell AA 4p,DURACELL AA-4PK (USA) BOX/14CT,True,41333009612,"{'id': 'XMD82M42SQD7C', 'name': 'Duracell Coppertop AA Batteries - 4 Pack Alkaline Battery'}",DC Grocery Cash & Carry
PKEAWT7BR2RXP,60,"The inventory item 'BiC J26 Maxi Assortment Lighter' is the closest match in terms of brand (BIC), product type (lighter), and quantity (50+3 free). The alternate name 'Big lighter' also aligns with the receipt item description.",BiC J26 Maxi Assortment Lighter,Big lighter,BIC LIGHTERS DISPLAY/ 50+3 FREE,True,7033064480,"{'id': 'PKEAWT7BR2RXP', 'name': 'BiC J26 Maxi Assortment Lighter'}",DC Grocery Cash & Carry
EASBYNB041W56,90,"The inventory item 'Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles' closely matches the receipt item 'EGGO BLUEBERRY PANCAKES 4/ 14.80Z' in terms of brand (Eggo), product type (breakfast item), and fruit flavor (blueberry/strawberry). The size and quantity also align well.",Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles,Eggo waffle straw 12.3oz,EGGO BLUEBERRY PANCAKES 4/ 14.80Z,True,03800034895,"{'id': 'EASBYNB041W56', 'name': ""Eggo Kellogg's Strawberry Easy Breakfast Frozen Waffles""}",
,0,"There is no inventory item that closely matches the receipt item 'T-SHIRT BLACK 1/8 MEDIUM BAG'. The receipt item appears to be a clothing item, while the available inventory items are mostly food and household products.",,,T-SHIRT BLACK 1/8 MEDIUM BAG,True,7175703013,,DC Grocery Cash & Carry
T2HQGKRE8X60E,90,"The receipt item is for a Duracell 9V-1pk, which matches the inventory item 'Duracell CopperTop 9V Alkaline Batteries - Long Lasting | All-purpose 9 Volt Battery For Household And Business' with a quantity of 1 pack.",Duracell CopperTop 9V Alkaline Batteries - Long Lasting | All-purpose 9 Volt Battery For Household And Business,Duracell 9v 1p,DURACELL 9V-1PK (USA) BOX/12CT,True,41333088617,"{'id': 'T2HQGKRE8X60E', 'name': 'Duracell CopperTop 9V Alkaline Batteries - Long Lasting | All-purpose 9 Volt Battery For Household And Business'}",DC Grocery Cash & Carry
0B1M92E4CYF40,90,"The receipt item is for Duracell AAA batteries in a 2-pack, which matches the inventory item 'Duracell Coppertop AAA Alkaline Batteries' in a 2-pack.",Duracell Coppertop AAA Alkaline Batteries,Duracell AAA 2p,DURACELL AAA-2PK (USA) BOX/18CT,True,41333151618,"{'id': '0B1M92E4CYF40', 'name': 'Duracell Coppertop AAA Alkaline Batteries'}",DC Grocery Cash & Carry
