inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
,0.0,No reasonable match found based on brand and size.,,,SAN PELLEGRINO 15/750ML,True,4150863446,,DC Grocery Cash & Carry,
NZD27ZT8MNXXR,85.0,"Matched brand 'Coca-Cola', product 'Zero Sugar', and size '20 Fl Oz'. Alternate name closely aligned.",Coca-Cola Zero Sugar - 20 Fl Oz Bottle,coke zero 20oz,COKE MEX MEDIO LTR 24/500 ML,True,COKE,"{'id': 'NZD27ZT8MNXXR', 'name': 'Coca-Cola Zero Sugar - 20 Fl Oz Bottle'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PURE PRE APPLE 12/12OZ,True,O4850001779,,DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Tropicana', product 'Pure Premium Cranberry Juice', and size '12 Fl Oz'. Alternate name partially aligned.",,,PURE PRE CRAN 12/12OZ,True,O4850001781,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,PURE PRE ORIGINAL 12/12OZ,True,O4850001775,,DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', product 'Green', and size '16 oz'. Alternate name closely related.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,5060166692483,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
34H1WDSQQA2GT,95.0,"Matched brand 'Coca-Cola', product 'Cherry', and size '20 fl oz'. Alternate name closely aligned.",Coca-Cola Cherry - 20 Fl Oz Bottle,coke cherry 20oz,COKE MEX 24/12OZ BOTTLE,True,4900004422,"{'id': '34H1WDSQQA2GT', 'name': 'Coca-Cola Cherry - 20 Fl Oz Bottle'}",DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', product 'Green', and size '16 oz'. Alternate name closely related.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,7084781123,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
76T0EF1PDQ396,85.0,"Matched brand 'Starbucks', product 'Double Shot Energy Coffee Beverage', and size '6.5 oz'. Alternate name partially aligned.",Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can,SB energy mocha 15oz,STARBUCKS DOUBLE SHOT 12/6.5OZ,True,1200020293,"{'id': '76T0EF1PDQ396', 'name': 'Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can'}",DC Grocery Cash & Carry,
YJH6G6DFSTBW4,95.0,"Matched brand 'Starbucks', product 'Frappuccino coffee', and size '13.7 oz'. Both name and alternate name closely aligned.",SB Frappuccino coffee 13.7,SB Frappuccino coffee 13.7,FRAP COF 12/13.7OZ,True,1200000180,"{'id': 'YJH6G6DFSTBW4', 'name': 'SB Frappuccino coffee 13.7'}",DC Grocery Cash & Carry,
Q02VBJZA5FKP2,85.0,"Matched brand 'Fanta', product 'Orange Soda', and size '2 Liters'. Alternate name partially aligned.",Fanta Orange Soda Bottle | 2 Liters,Fanta orange 2L,FANTA ORANGE 8/ 2LTR,True,49000050257,"{'id': 'Q02VBJZA5FKP2', 'name': 'Fanta Orange Soda Bottle | 2 Liters'}",DC Grocery Cash & Carry,
JJ4ZXFXHSVTX2,85.0,"Matched brand 'Perrier', product 'Sparkling Natural Mineral Water Bottle - Orange', and size '16.9oz'. Alternate name aligned closely.",Perrier Sparkling Natural Mineral Water Bottle - Orange,perri L'orange 16.9oz,PERRIER 24/500ML ORIG,True,7478000402,"{'id': 'JJ4ZXFXHSVTX2', 'name': 'Perrier Sparkling Natural Mineral Water Bottle - Orange'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for 'SAN PELLEGRINO 24/500ML'.,,,SAN PELLEGRINO 24/500ML,True,10217015,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PRIME H HYDRATION 12/16 OZ,True,81011612506,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,JOE TEA CLASSIC LEMONADE 12/18 OZ,True,74323400062,,DC Grocery Cash & Carry,
10,85.0,"Matched brand 'Prime Hydration', product 'Blue Raspberry', and size '16 oz'.",,,PRIME H BLUE POP 12/16 OZ,True,85003560458,"{'id': 10, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PRIME H GLOW B 12/16 OZ,True,81011612167,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,PRIME H ICE POP 12/16 OZ,True,85004042707,,DC Grocery Cash & Carry,
HPZP7V7WPHF5G,95.0,"Matched brand 'Coca-Cola', product 'Coke', and size '12 Fl Oz'. Alternate name closely aligned.",Coca-Cola Fridge Pack Cans | 12 Fl Oz,coke 12oz 12p,COKE CAN 35/12 OZ,True,4900005846,"{'id': 'HPZP7V7WPHF5G', 'name': 'Coca-Cola Fridge Pack Cans | 12 Fl Oz'}",DC Grocery Cash & Carry,
,0.0,"No matching inventory item found based on brand, product name, and size.",,,JOE TEA BERRY LEMONADE 12/18 OZ,True,74323400274,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,JOE TEA BLACK CHERRY LEMONADE 12/18 OZ,True,74323400275,,DC Grocery Cash & Carry,
WYKZ5NSZEJ8FC,95.0,"Matched brand 'Canada Dry', product 'Ginger Ale', and size '12 oz'. Alternate name closely aligned.",Canada Dry Gingerale c 12oz ,canada dry can,CANADA DRY GINGER ALE 2/12/12OZ,True,7800015216,"{'id': 'WYKZ5NSZEJ8FC', 'name': 'Canada Dry Gingerale c 12oz '}",DC Grocery Cash & Carry,
KH7FA339XA4HC,95.0,"Matched brand 'Canada Dry', product 'Ginger Ale', and size '20 fl oz'. Alternate name closely aligned.",Canada Dry Ginger Ale Soda - 20 Fl Oz Bottle,canada gingerale 20oz,SODA CANADA D 24/12OZ GINGR ALE,True,7800015213,"{'id': 'KH7FA339XA4HC', 'name': 'Canada Dry Ginger Ale Soda - 20 Fl Oz Bottle'}",DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Slim Jim', product 'Monster', and size '1.94 oz'.",,,SLIM JIM MONSTER ORIG 18CT,True,2620014061,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'SNICKERS KING SIZE 3.29OZ 24CT' in the available inventory items.,,,SNICKERS KING SIZE 3.290Z 24CT,True,4000032252,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,M&M MILK CHOCOLATE 36CT,True,4000049991,,DC Grocery Cash & Carry,
EPP9E650379SA,95.0,"Matched brand 'Hershey's', product 'Milk Chocolate', and size '1.55 oz'. Alternate name closely aligned.",Hersheys Milk choc 1.55oz,Milk choc 1.55oz,HERSHEYS MILK CHOCOLATE 36CT,True,3400024985,"{'id': 'EPP9E650379SA', 'name': 'Hersheys Milk choc 1.55oz'}",DC Grocery Cash & Carry,
8,85.0,"Matched brand 'Skittles', product 'Sour', and size '1.8 oz'. Closest match based on name and alternate name.",,,SKITTLES SOUR 1.8OZ 24CT,True,4000001266,"{'id': 8, 'name': None}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,80.0,"Matched brand 'Skittles' and product 'Wild Berry'. No exact size match, but closest available inventory item.",Skittles,,SKITTLES WILD BERRY 36/2.17OZ,True,4000001162,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,85.0,"Matched brand 'Skittles', product 'Original', and size '2.17 oz'. No exact match found, but closest match based on name and size.",Skittles,,SKITTLES ORIGINAL 2.17OZ 36CT,True,4000001160,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
K3WKA023HRSH4,95.0,"Matched brand 'Twizzlers', product 'Twists Strawberry Flavored Chewy Candy', and size '5 oz King Size Bag'. Alternate name closely aligned.",Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag,Twizzler king 5oz,TWIZZLERS KING SZ BAG15CT,True,3400053103,"{'id': 'K3WKA023HRSH4', 'name': 'Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag'}",DC Grocery Cash & Carry,
GVYHZ8ZRR0XHW,95.0,"Matched brand 'Starburst', product 'Fruit Chews', variant 'Original', and size '1.85 oz'. Alternate name closely aligned.",Starburst Fruit Chews | Original | Minis | Unwrapped,starburst mini 1.85oz,STARBURST MINIS ORIGINAL 24/1.85OZ,True,2200011591,"{'id': 'GVYHZ8ZRR0XHW', 'name': 'Starburst Fruit Chews | Original | Minis | Unwrapped'}",DC Grocery Cash & Carry,
HR6MDSS7ST4M6,95.0,"Matched brand 'Kit Kat', product 'King Size', and quantity '16CT'. No alternate name provided.",Kit Kat King,,KIT KAT BIG KAT KING SIZE 16CT,True,3400024521,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
YXYJX02QP429E,85.0,"Matched brand 'Trident', product 'Watermelon Twist', and size '14 Piece Pack'. Alternate name closely aligned.",Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack,Trident water 14s,TRIDENT ISLAND BERRY LIME12CT,True,1254600190,"{'id': 'YXYJX02QP429E', 'name': 'Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry,
J14RTCGRKHP06,95.0,"Matched brand 'Twizzlers', product 'Strawberry Twists', and size '2.5 oz'. Alternate name closely aligned.",Twizzlers 2.5oz,Twizzlers 2.5oz,TWIZZLERS STRAWBERRY TWISTS 18/2.5OZ,True,3400054412,"{'id': 'J14RTCGRKHP06', 'name': 'Twizzlers 2.5oz'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on available inventory items.,,,FIVE GUM SOUR STRBRY FLOOD 10 CT,True,2200011045,,DC Grocery Cash & Carry,
0WTC5VZF0C0XR,95.0,"Matched brand 'Reese's', product 'Big Cup Milk Chocolate King Size Peanut Butter Cups', and size '1.4 oz'. Alternate name closely aligned.",Reese's Big Cup Milk Chocolate King Size Peanut Butter Cups Candy Pack,Reeses Big cups,REESES PNB BIG CUP KING SZ 16/1.4OZ,True,3400043096,"{'id': '0WTC5VZF0C0XR', 'name': ""Reese's Big Cup Milk Chocolate King Size Peanut Butter Cups Candy Pack""}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY FIVE GUM 15 STICK COBALT 10CT,True,2200010506,,DC Grocery Cash & Carry,
HR6MDSS7ST4M6,100.0,"Matched brand 'Kit Kat', product 'Kit Kat King', and size '36CT'. No alternate name needed for exact match.",Kit Kat King,,KIT KAT BAR 36CT,True,3400024600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
9,95.0,"Matched brand 'Jack Link's', product 'Beef Jerky Peppered', and size '1.25 oz'. Alternate name closely aligned.",,,JACK LINKS BEEF JERKEY PEPPERED 10/1.25O,True,1708287748,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
ZS2W1EPNAP9ZM,85.0,"Matched brand 'Trident', product 'Watermelon Twist Sugar Free Gum', and size '14 Piece Pack'. Alternate name partially aligned.",Trident Original Flavor Sugar Free Gum 14 Piece Pack,Trident orig 14s,TRIDENT WATERMELON TWIST 12CT,True,1254601112,"{'id': 'ZS2W1EPNAP9ZM', 'name': 'Trident Original Flavor Sugar Free Gum 14 Piece Pack'}",DC Grocery Cash & Carry,
ESD23576FJFEM,85.0,"Matched brand 'York', product 'Peppermint Patties', and size '1.4 oz'. Alternate name closely aligned.",York pepper pattie 1.4oz,York pepper pattie 1.4oz,YORK PEPPERMINT PATTIES 36CT,True,3400090330,"{'id': 'ESD23576FJFEM', 'name': 'York pepper pattie 1.4oz'}",DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', product 'Beef Jerky', flavor 'Sweet & Hot', and size '1.25 oz'. Alternate name closely aligned.",,,JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ,True,1708287731,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', product 'Beef Jerky Teriyaki', and size '1.25 oz'. Alternate name partially aligned.",,,JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ,True,1708287750,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
5JMFD7Q4ZRSB6,95.0,"Matched brand 'Wrigley's', product 'Juicy Fruit', and size '.50P PD 5 STICK/40CT'. Alt name 'juicy fruit 5s' aligned closely.",Wrigley's Juicy Fruit Single,juicy fruit 5s,WRIGLEY JUICY FRIUT .50P PD 5 STICK/40CT,True,2200029325,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",DC Grocery Cash & Carry,
ZSSA9YV16PSGJ,85.0,"Matched brand 'Kellogg's', product 'Rice Krispies Treats', and size '2.2 oz Bar'. Alternate name partially aligned.",Kellogg's Rice Krispies Treats | Crispy Marshmallow Squares | Original | 2.2 Oz Bar,Kell Rice crisp,RICE KRISPIESTREATS BIG BAR ORIGINAL12CT,True,3800059098,"{'id': 'ZSSA9YV16PSGJ', 'name': ""Kellogg's Rice Krispies Treats | Crispy Marshmallow Squares | Original | 2.2 Oz Bar""}",DC Grocery Cash & Carry,
0,80.0,"Matched brand 'Trident', product 'Bubblegum', and quantity '12/12CT'. Alternate name closely related.",,,TRIDENT BUBBLE GUM 12/12CT,True,1254601143,,DC Grocery Cash & Carry,
,,,,,MR. GOODBAR 1.72OZ 36CT,False,3400024300,,DC Grocery Cash & Carry,No candidates found for receipt item: MR. GOODBAR 1.72OZ 36CT
ETJF15PAB9TCY,95.0,Matched product 'TicTac Orange 1oz' and size '12CT'. Alternate name closely aligned.,tictac orange 1oz,tictac orange 1oz,TICTAC SINGLES ORANGE 1OZ 12CT,True,980005773,"{'id': 'ETJF15PAB9TCY', 'name': 'tictac orange 1oz'}",DC Grocery Cash & Carry,
E7KHB5M55T6VA,95.0,"Matched brand 'Hershey's', product 'Milk Chocolate With Whole Almonds', and size '36CT'. Alternate name closely aligned.",Hershey's Milk Chocolate With Whole Almonds,Hersheys milk whl almond 41g,HERSHEYS MILK CHOCOLATE W/ALMOND 36CT,True,3400024100,"{'id': 'E7KHB5M55T6VA', 'name': ""Hershey's Milk Chocolate With Whole Almonds""}",DC Grocery Cash & Carry,
JXEVFT0G1WHDM,95.0,"Matched brand 'Butterfinger', product 'Candy Bar', and size '1.9 oz'. Alternate name closely aligned.",Butterfinger Candy Bar 1.9 Oz. Pack,butterfinger 1.9oz,NESTLE BUTTERFINGER 36CT,True,2800047635,"{'id': 'JXEVFT0G1WHDM', 'name': 'Butterfinger Candy Bar 1.9 Oz. Pack'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'ORBIT GUM SPEARMINT 12CT' in the available inventory items.,,,ORBIT GUM SPEARMINT 12CT,True,2200011484,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,NESTLE CHUNKY 24CT,True,2800021503,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,3400090320,,DC Grocery Cash & Carry,
YXYJX02QP429E,95.0,"Matched brand 'Trident', product 'Tropical Twist', and count '12CT'. Alternate name closely related.",Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack,Trident water 14s,TRIDENT TROPICAL TWIST 12CT,True,1254601110,"{'id': 'YXYJX02QP429E', 'name': 'Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry,
SMYM38QQQNJHT,95.0,"Matched brand 'TicTac', product 'Freshmint', and size '1oz'. Both name and alternate name closely aligned.",tictac freshmint 1oz,tictac freshmint 1oz,TICTAC SINGLES FRESHMINT 12CT,True,980005771,"{'id': 'SMYM38QQQNJHT', 'name': 'tictac freshmint 1oz'}",DC Grocery Cash & Carry,
4,95.0,"Matched brand 'Slim Jim', product 'Snack Stick', flavor 'Original', and size '0.97 oz'. Alternate name closely aligned.",,,SLIM JIM GIANT ORIGINAL 24/.97OZ .,True,2620011705,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', product 'Beef Jerky Original', and size '1.25 oz'. Alternate name partially aligned.",,,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,True,1708287746,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product, size, or variant.",,,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,2200015952,,DC Grocery Cash & Carry,
EZ27TG00GWSTR,95.0,"Matched brand 'Dentyne', product 'Peppermint Sugar Free Gum', and size '16 Ct Pack'. Alternate name closely aligned.",Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Wrigley's', product 'Double Mint', and size '0.50 Pre'. Alternate name partially aligned.",,,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
HR6MDSS7ST4M6,100.0,"Matched brand 'Kit Kat', product 'King Size', and quantity '24CT'. Exact match found in inventory.",Kit Kat King,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,2200015953,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,True,2200012152,,DC Grocery Cash & Carry,
53V02GQB3B2A4,85.0,"Matched brand 'Wrigley', product 'Spearmint', and size '15 sticks'. Alternate name closely related.",Spearmibnt wrigley,Spearmibnt wrigley,WRIGLEY EXTRA SPEARMINT 15STK/10CT,True,2200015954,"{'id': '53V02GQB3B2A4', 'name': 'Spearmibnt wrigley'}",DC Grocery Cash & Carry,
XT6VQKQ320K5Y,85.0,"Matched brand 'Twix', product 'Cookie Bar', and size '1.79 oz'. Alternate name closely related.",TWIX Cookie Bar-1.79 Oz,Twix 1.79oz,TWIX CANDY BAR 36CT,True,4000035391,"{'id': 'XT6VQKQ320K5Y', 'name': 'TWIX Cookie Bar-1.79 Oz'}",DC Grocery Cash & Carry,
3FR3WW22KNTC6,95.0,"Matched brand 'Trident', product 'White Peppermint', and size '16 Pieces'. Alternate name closely aligned.",Trident White Sugar Free Gum Wintergreen 9 Pack | 16 Pieces,trident white 16p,TRIDENT WHITE PEPPERMINT 9/16CT,True,1254607620,"{'id': '3FR3WW22KNTC6', 'name': 'Trident White Sugar Free Gum Wintergreen 9 Pack | 16 Pieces'}",DC Grocery Cash & Carry,
H0CMMC75NCVRG,95.0,"Matched brand 'Clif Bar', product 'White Chocolate Macadamia Nut', and size '2.4 oz'. Alternate name closely aligned.",Clif Bar White Chocolate Macadamia Nut Energy Bars,Clif white choc 2.4oz,CLIF BAR WHITE CHOCO MACADAMIA 12CT,True,72225236109,"{'id': 'H0CMMC75NCVRG', 'name': 'Clif Bar White Chocolate Macadamia Nut Energy Bars'}",DC Grocery Cash & Carry,
ENGJBGZC6PSX8,85.0,"Matched brand 'Eclipse', product 'Spearmint Sugar Free Chewing Gum', and size '18 Piece'. Alternate name closely aligned.",Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse spearmint 18p,ECLIPSE GUM 18 PIECE SPEARMINT 8CT,True,2200011965,"{'id': 'ENGJBGZC6PSX8', 'name': 'Eclipse Spearmint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry,
1755,85.0,"Matched brand 'Snickers', product 'Full Size Chocolate Candy Bar', and size '1.86 oz'. Alternate name closely related.",,,SNICKERS 48CT,True,4000051426,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
1755,85.0,"Matched brand 'Snickers', product 'Full Size Chocolate Candy Bar', and size '1.86 oz'. Alternate name closely resembles receipt item.",,,SNICKERS 48CT,True,4000052431,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
D9WV0EAYRE3BM,95.0,"Matched brand 'Haribo', product 'Gold Bears Sour Gummi Candy', and size '4.5 oz'. Alternate name closely aligned.",Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag,HARIBO gold sour4.5oz,HARIBO PEG BAG SOUR GOLD BEARS 12/4.5 OZ,True,4223831220,"{'id': 'D9WV0EAYRE3BM', 'name': 'Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag'}",DC Grocery Cash & Carry,
AA36EGA9DHPXC,95.0,"Matched brand 'Altoids', product 'Peppermint', and size '1.76 oz'. Alternate name closely aligned.",Altoids peppermint 1.76oz,Altoids peppermint .37oz,ALTOIDS PEPPERMINT 12/1.76OZ,True,2200015892,"{'id': 'AA36EGA9DHPXC', 'name': 'Altoids peppermint 1.76oz'}",DC Grocery Cash & Carry,
XEXNCFF4NKWHP,95.0,"Matched brand 'Eclipse', product 'Peppermint', and size '18 PC'. Alternate name closely aligned.",Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse pepper 18s,ECLIPSE GUM 18 PC PEPPERMINT 8CT,True,2200011944,"{'id': 'XEXNCFF4NKWHP', 'name': 'Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry,
4KXMD6JGQF49J,95.0,"Matched brand 'Orbit', product 'Peppermint', and size '14 pieces'. Alternate name closely aligned.",Orbit peppemint 14s,orbit peppemint 14s,ORBIT GUM PEPPERMINT 12CT,True,2200011486,"{'id': '4KXMD6JGQF49J', 'name': 'Orbit peppemint 14s'}",DC Grocery Cash & Carry,
SSWHFVXWCCCPE,85.0,"Matched brand 'Wrigley', product 'Winterfresh', and size '.50 PPDSTICK 20/40CT'. Alternate name 'winter fresh 5s' aligned closely.",Wrigley S Winterfresh 50c Gum 40ct,winter fresh 5s,WRIGLEY WINTERFRESH .50 PPDSTICK 20/40CT,True,2200029328,"{'id': 'SSWHFVXWCCCPE', 'name': 'Wrigley S Winterfresh 50c Gum 40ct'}",DC Grocery Cash & Carry,
J34CAWQGPCFDA,85.0,"Matched brand 'Trident', product 'Spearmint', and quantity '12CT'. Alt name 'Trident spearmint 14s' aligned closely.",Trident Spearmint Sugar Free Gum | 14 Pieces,Trident spearmint 14s,TRIDENT ORIGINAL 12CT,True,1254601108,"{'id': 'J34CAWQGPCFDA', 'name': 'Trident Spearmint Sugar Free Gum | 14 Pieces'}",DC Grocery Cash & Carry,
