inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
,0.0,No inventory item reasonably matches the receipt item description 'GAIN LIQ ISLAND FRESH 6/46 OZ'.,,,GAIN LIQ ISLAND FRESH 6/46 OZ,True,03700076954,,DC GROCERY CASH & CARRY,
,,,,,TIDE LQ 2X ORIG 16 LD 6/25 EZ,False,1003700013075,,DC GROCERY CASH & CARRY,No candidates found for receipt item: TIDE LQ 2X ORIG 16 LD 6/25 EZ
0,85.0,"Matched brand 'Gain', variant 'Original', and size '25 oz'. No other Gain variant matched better.",,,GAIN LIQ ORIGINAL 2X 6/25 OZ,True,10037000197850,,DC GROCERY CASH & CARRY,
,,,,,TIDE 2X DOWNY APRL FRESH LIQ 6/42 OZ,False,03077212272,,DC GROCERY CASH & CARRY,No candidates found for receipt item: TIDE 2X DOWNY APRL FRESH LIQ 6/42 OZ
,0.0,No reasonable match found for 'SARATOGA SPARK GLASS WATER 12/28 OZ' in the available inventory items.,,,SARATOGA SPARK GLASS WATER 12/28 OZ,True,07096095055,,DC GROCERY CASH & CARRY,
,,,,,FIVE GUM SOUR STRBRY FLOOD 10 CT,False,02200011045,,DG GROCERY CASH & CARRY,No candidates found for receipt item: FIVE GUM SOUR STRBRY FLOOD 10 CT
K6QX3TX1XFM0M,95.0,Matched brand 'Red Bull' and size '8.4 Fl Oz Can'. No other Red Bull variant matched better.,Red Bull Energy Drink - 8.4 Fl Oz Can,Red bull 8.4oz,RED BULL ORIG 24/8.4OZ,True,61126999124,"{'id': 'K6QX3TX1XFM0M', 'name': 'Red Bull Energy Drink - 8.4 Fl Oz Can'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for 'CORE POWER CHOCOLATE MILK SHAKE 12/14 OZ'.,,,CORE POWER CHOCOLATE MILK SHAKE 12/14 OZ,True,811620022002,,DC Grocery Cash & Carry,
HPZP7V7WPHF5G,85.0,"Matched brand 'Coca-Cola', pack size '12 Fl Oz'. No other Coca-Cola variant matched better.",Coca-Cola Fridge Pack Cans | 12 Fl Oz,coke 12oz 12p,COCA COLA 12PK,True,49000050103,"{'id': 'HPZP7V7WPHF5G', 'name': 'Coca-Cola Fridge Pack Cans | 12 Fl Oz'}",,
6FZB0VB49XN22,95.0,Matched brand 'Doritos' and variant 'Nacho Cheese'. No other Doritos variant matched better.,Doritos Tortilla Chips Nacho Cheese Flavored 2 3/4 Oz,Dorito nacho 77.9g,DORITOS NACHO CHEESE,True,28400090699,"{'id': '6FZB0VB49XN22', 'name': 'Doritos Tortilla Chips Nacho Cheese Flavored 2 3/4 Oz'}",,
,0.0,No reasonable match found for 'KRAZY GLUE TUBE 12CT' in the available inventory items.,,,KRAZY GLUE TUBE 12CT,True,00070158112054,,DC GROCERY CASH & CARRY,
T2HQGKRE8X60E,95.0,"Matched brand 'Duracell', variant '9V 1PK', and size 'BOX/12CT'. No other Duracell variant matched better.",Duracell CopperTop 9V Alkaline Batteries - Long Lasting | All-purpose 9 Volt Battery For Household And Business,Duracell 9v 1p,DURACELL 9V-1PK (USA) BOX/12CT,True,00041333088617,"{'id': 'T2HQGKRE8X60E', 'name': 'Duracell CopperTop 9V Alkaline Batteries - Long Lasting | All-purpose 9 Volt Battery For Household And Business'}",DC GROCERY CASH & CARRY,
0,75.0,"Matched brand 'Gain', variant 'Original', and size '25 oz'. No other Gain variant matched better.",,,GAIN LIQ ORIGINAL 2X 6/25 OZ,True,1003700037630,,DC GROCERY CASH & CARRY,
60X2V3D85NNY2,95.0,"Matched brand 'Foco', product name 'Coconut Juice', and size '17.6 oz'. No other Foco variant matched better.",Foco Juice Coconut,Foco coconut juice 17.6oz,FOCO COCONUT JC 24/17.6 OZ,True,8851613101583,"{'id': '60X2V3D85NNY2', 'name': 'Foco Juice Coconut'}",DC Grocery Cash & Carry,
14SGMY5TWX2TJ,95.0,"Matched brand 'Prime', variant 'Glowberry', and size '16oz'. No other Prime variant matched better.",Prime Hydration Drink Glowberry 16oz,Prime Glowberry,PRIME H GLONBERRY 12/16 OZ,True,81011612183,"{'id': '14SGMY5TWX2TJ', 'name': 'Prime Hydration Drink Glowberry 16oz'}",DC Grocery Cash & Carry,
92,95.0,Matched brand 'Mr Goodbar' and size '1.75oz'. No other variant matched better.,,,MR. GOODBAR 1.72OZ 36CT,True,03400024300,"{'id': 92, 'name': None}",DC GROCERY CASH & CARRY,
PW1JXKAXFCTMC,95.0,"Matched brand 'Old El Paso', product name 'Flour Tortillas For Burritos', and size '8 Count | 11 Oz'.",Old El Paso Flour Tortillas For Burritos | 8 Count | 11 Oz,8 burritos tortillas 11oz,OL EL PSO FLOUR TORTILLA SHELL 12/11 OZ,True,04600027342,"{'id': 'PW1JXKAXFCTMC', 'name': 'Old El Paso Flour Tortillas For Burritos | 8 Count | 11 Oz'}",DC GROCERY CASH & CARRY,
,0.0,No reasonable match found in the inventory for the receipt item 'OSCAR MYR LNCHBL TKY/CHED FP 8/8.9 OZ'.,,,OSCAR MYR LNCHBL TKY/CHED FP 8/8.9 OZ,True,04470000673,,DC GROCERY CASH & CARRY,
R54T94T2DH6CG,95.0,"Matched brand 'Planters', product 'Salted Mixed Nuts', and size '10.3 oz'. No other Planters variant matched better.",Planter's Salted Mixed Nuts 10.3 Oz,Planter mix nut 10.3oz,PLANTERS REGULAR MIXEDNUTS 12/ 10.3OZ,True,02900001665,"{'id': 'R54T94T2DH6CG', 'name': ""Planter's Salted Mixed Nuts 10.3 Oz""}",DC GROCERY CASH & CARRY,
AB44DA96WEHWC,85.0,"Matched brand 'Nissin', variant 'Teriyaki Chicken Flavor', and size '4oz'. No other Nissin variant matched better.",Nissin Premium Teriyaki Chicken Flavor Chow Mein Noodles,chow M chic teriyaki 4oz,YAKISOBA TERIYAKI 8/4OZ,True,07066208273,"{'id': 'AB44DA96WEHWC', 'name': 'Nissin Premium Teriyaki Chicken Flavor Chow Mein Noodles'}",DC GROCERY CASH & CARRY,
BB7XGCFPMYC90,95.0,Matched brand 'Fabuloso' and variant 'Lavender'. Size '28 oz' was not specified but closest match based on brand and variant.,Fabuloso Multi-Purpose Cleaner Lavender,Fabuloso 28oz,FABULOSO LAVENDER LAVENDOR 12/28 OZ,True,03500053020,"{'id': 'BB7XGCFPMYC90', 'name': 'Fabuloso Multi-Purpose Cleaner Lavender'}",DC GROCERY CASH & CARRY,
VWSMHQWERK816,85.0,"Matched brand 'MorningStar Farms', product name 'Veggie Classics Buffalo Wings', and size '10.5 oz'. No other item matched better.",MorningStar Farms Morning Star Veggie Classics Buffalo Wings 10.5 Oz,m star buffalo,TGI FRDYS BUFFALO WG 8/10 OZ,True,04670409844,"{'id': 'VWSMHQWERK816', 'name': 'MorningStar Farms Morning Star Veggie Classics Buffalo Wings 10.5 Oz'}",DC GROCERY CASH & CARRY,
TH0ZPK1J1XTTJ,95.0,"Matched brand 'Old El Paso', product name 'Flour Tortillas For Soft Tacos And Fajitas', and size '12/8.2 oz'. No other Old El Paso variant matched better.",Old El Paso Flour Tortillas For Soft Tacos And Fajitas,10 taco tortillas 8.2oz,OL EL PSO FLOUR TORTILLA SHELL 12/8.2 OZ,True,04600027341,"{'id': 'TH0ZPK1J1XTTJ', 'name': 'Old El Paso Flour Tortillas For Soft Tacos And Fajitas'}",DC GROCERY CASH & CARRY,
X3D6953ATB8J6,95.0,"Matched brand 'Simply', variant 'Lemonade', and size '52 Fl Oz'. Best match based on brand and variant.",Simply Non GMO All Natural Lemonade Juice 52 Fl Oz Bottle,Simply lemonade 52oz,SIMPLY LEMONADE 6/ 52 OZ,True,02500004498,"{'id': 'X3D6953ATB8J6', 'name': 'Simply Non GMO All Natural Lemonade Juice 52 Fl Oz Bottle'}",DC GROCERY CASH & CARRY,
,,,,,INTL DLGT FRNCH VANILLA CRMR 6 / 16FZ,False,04127102562,,DC GROCERY CASH & CARRY,No candidates found for receipt item: INTL DLGT FRNCH VANILLA CRMR 6 / 16FZ
PG59QCDGGCVZC,95.0,"Matched brand 'Febreze', variant 'Boar Bora Waters', and size '8.8 oz'. No other Febreze variant matched better.",Febreze Air Refresher | Boar Bora Waters,febreze borabora 8.8oz,FEBREZE AIR BORA BORA 6/8.8 OZ,True,03700096262,"{'id': 'PG59QCDGGCVZC', 'name': 'Febreze Air Refresher | Boar Bora Waters'}",DC GROCERY CASH & CARRY,
Q3E0WSTBV3YEA,95.0,Matched brand 'Trident' and variant 'Tropical Twist'. No other Trident variant matched better.,Trident Tropical Twist Sugar Free Gum,Trident tropical 14s,TRIDENT TROPICAL TWIST 12CT,True,01254601110,"{'id': 'Q3E0WSTBV3YEA', 'name': 'Trident Tropical Twist Sugar Free Gum'}",DG GROCERY CASH & CARRY,
,,,,,MONSTER ENERGY ORIGINAL 24/15.5Z,False,07084781123,,DC GROCERY CASH & CARRY,No candidates found for receipt item: MONSTER ENERGY ORIGINAL 24/15.5Z
RJHC9X19D168G,95.0,"Matched brand 'Pepsi', product name 'Cola Soda', and size '20 Fl Oz Bottle'. No other Pepsi variant matched better.",Pepsi 12oz,Pepsi 12oz,PEPSI DT 1/24/ 20OZ,True,01200017174,"{'id': 'RJHC9X19D168G', 'name': 'Pepsi 12oz'}",DC GROCERY CASH & CARRY,
,0.0,No reasonable match found in the inventory for 'COFFEE MATE PWDR 12/6 OZ'.,,,COFFEE MATE PWDR 12/6 OZ,True,00050000300600,,DC GROCERY CASH & CARRY,
F40ZKBNK0QCC0,85.0,Matched brand 'Reese's' and variant 'Peanut Butter Cups'. Size was not specified but closest match based on brand and variant.,Reese's Peanut Butter Cups,Reeses cups 42.5g,REESES PEANUT BUTTER CUP 36/1.6OZ,True,03400044000,"{'id': 'F40ZKBNK0QCC0', 'name': ""Reese's Peanut Butter Cups""}",DG GROCERY CASH & CARRY,
1755,95.0,"Matched brand 'Snickers', variant 'Full Size Chocolate Candy Bar', and size '1.86oz'. No other Snickers variant matched better.",,,SNICKERS 48CT,True,04000051426,"{'id': 1755, 'name': None}",DG GROCERY CASH & CARRY,
XT6VQKQ320K5Y,95.0,Matched brand 'TWIX' and variant 'Candy Bar 36CT'. No other TWIX variant matched better.,TWIX Cookie Bar-1.79 Oz,Twix 1.79oz,TWIX CANDY BAR 36CT,True,04000035391,"{'id': 'XT6VQKQ320K5Y', 'name': 'TWIX Cookie Bar-1.79 Oz'}",DG GROCERY CASH & CARRY,
Y2QH659SX6W1Y,85.0,"Matched brand 'Hostess', variant 'Glazed Mini Donuts', and size '3.7 oz'.",Hostess Donettes Glazed Mini Donuts | 3.7 Oz,Host donet Glaz 3.7oz,HOSTESS MINI POWDERED DONETTES 1CC,True,10688109050044,"{'id': 'Y2QH659SX6W1Y', 'name': 'Hostess Donettes Glazed Mini Donuts | 3.7 Oz'}",DG GROCERY CASH & CARRY,
Z4YR8FGM0SZ6E,85.0,Matched brand 'Hostess' and variant 'Iced Honey Bun'. Closest match based on item description.,Hostess Iced Honey Bun,Host honey bun jumbo iced 4oz,HOSTESS JM HNY BUN 6T,True,10688109010093,"{'id': 'Z4YR8FGM0SZ6E', 'name': 'Hostess Iced Honey Bun'}",DG GROCERY CASH & CARRY,
28VM1ARP82RZG,95.0,"Matched brand 'Wrigley', variant 'Extra Peppermint', and size '15 sticks/10 count'.",Extra peppermint 15s,Extra peppermint 15s,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,02200015952,"{'id': '28VM1ARP82RZG', 'name': 'Extra peppermint 15s'}",DG GROCERY CASH & CARRY,
5JMFD7Q4ZRSB6,85.0,Matched brand 'Wrigley's' and variant 'Juicy Fruit'. No other Wrigley's variant matched better.,Wrigley's Juicy Fruit Single,juicy fruit 5s,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,02200015953,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",DG GROCERY CASH & CARRY,
,0.0,No inventory item reasonably matches the receipt item description 'TURKEY HILL FRT PUNCH 8 /64FZ'.,,,TURKEY HILL FRT PUNCH 8 /64FZ,True,2073509416,,DC Grocery Cash & Carry,
,,,,,MONSTER 24/16 OZ ENERGY ULTRA,False,7084702240,,DC Grocery Cash & Carry,No candidates found for receipt item: MONSTER 24/16 OZ ENERGY ULTRA
GJJMPYZSZAKHT,85.0,Matched brand 'LaCroix' and variant 'Coconut'. No other LaCroix variant matched better.,LaCroix Coconut Sparkling Water 12oz,La croix coconut 12oz,LACROIX MANGO 2/12PK,True,1299311203,"{'id': 'GJJMPYZSZAKHT', 'name': 'LaCroix Coconut Sparkling Water 12oz'}",DC Grocery Cash & Carry,
SP1YZJHMYXTEC,85.0,"Matched brand 'Calypso', variant 'Tropical Mango Lemonade', and size '16 Fl Oz'. No other Calypso variant matched better.",Calypso Trop. Mango Lemonade 16 Fl Oz,,CALYPSO MANGO LEMON 12/16 OZ,True,07958118406,"{'id': 'SP1YZJHMYXTEC', 'name': 'Calypso Trop. Mango Lemonade 16 Fl Oz'}",DC GROCERY CASH & CARRY,
48Q6QG3EVGFWG,95.0,Matched brand 'Eggo Kellogg's' and variant 'Homestyle'. No other Eggo variant matched better.,Eggo Kellogg's Homestyle Frozen Waffles,Eggo waffle home 10s,EGGO HOMESTYLE WAFFLES 4/12.3 OZ,True,03800040260,"{'id': '48Q6QG3EVGFWG', 'name': ""Eggo Kellogg's Homestyle Frozen Waffles""}",DC GROCERY CASH & CARRY,
32JC3R3JDDK7Y,95.0,"Matched brand 'Pure plus', variant 'Original Aloe Drink', and size '500ml'. No other item matched better.",Pure plus Original Aloe Drink 500ml,Aloe 16.9oz,MY ALOE ORIGINAL 20/500 ML,True,18809125063025,"{'id': '32JC3R3JDDK7Y', 'name': 'Pure plus Original Aloe Drink 500ml'}",DC GROCERY CASH & CARRY,
,,,,,POP SECRET MVI THIR BUTTR 3C 6/9.,False,00046704000360,,DG GROCERY CASH & CARRY,No candidates found for receipt item: POP SECRET MVI THIR BUTTR 3C 6/9.
BE89FTF8GFPDY,85.0,Matched brand 'S.Pellegrino' and size '16.9 Fl Oz'. No other S.Pellegrino variant matched better.,S.Pellegrino Sparkling Natural Mineral Water | 16.9 Fl Oz. Plastic Bottle,Pellegrino water 16.9oz,SAN PELLEGRINO 15/750ML,True,4150863446,"{'id': 'BE89FTF8GFPDY', 'name': 'S.Pellegrino Sparkling Natural Mineral Water | 16.9 Fl Oz. Plastic Bottle'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'PURE PRE APPLE 12/12OZ' in the available inventory items.,,,PURE PRE APPLE 12/12OZ,True,O4850001779,,DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for the receipt item 'PURE PRE CRAN 12/12OZ'.,,,PURE PRE CRAN 12/12OZ,True,O4850001781,,DC Grocery Cash & Carry,
,0.0,No matching inventory item found for receipt item 'PURE PRE ORIGINAL 12/12OZ'.,,,PURE PRE ORIGINAL 12/12OZ,True,O4850001775,,DC Grocery Cash & Carry,
,,,,,MONSTER ENERGY ORIGINAL 24/15.5Z,False,5060166692483,,DC Grocery Cash & Carry,No candidates found for receipt item: MONSTER ENERGY ORIGINAL 24/15.5Z
YC1MJA9FW9H08,95.0,Matched 'Hamburger Buns' with 'Hauswald Wht Hamburger Buns' based on similar name and alternate name.,Hauswald Wht Hamburger Buns,Hamburger roll 12oz,Hamburger Buns,True,481341,"{'id': 'YC1MJA9FW9H08', 'name': 'Hauswald Wht Hamburger Buns'}",ALDI,
9KX7REFFPVZ94,95.0,Matched item 'Broccoli'. No other broccoli variant matched better.,Broccoli,,Broccoli Crowns,True,356508,"{'id': '9KX7REFFPVZ94', 'name': 'Broccoli'}",ALDI,
2.393e+77,85.0,Matched 'Tomatoes' in name and 'Cherry' in variant. No other tomato variant matched better.,,,Beefsteak Tomatoes,True,356496,"{'id': 2.393e+77, 'name': None}",ALDI,
,,,,,COKE MEX 24/12OZ BOTTLE,False,4900004422,,DC Grocery Cash & Carry,No candidates found for receipt item: COKE MEX 24/12OZ BOTTLE
,,,,,MONSTER ENERGY ORIGINAL 24/15.5Z,False,7084781123,,DC Grocery Cash & Carry,No candidates found for receipt item: MONSTER ENERGY ORIGINAL 24/15.5Z
4V2HW0PYV08JG,95.0,Matched brand 'Starbucks' and variant 'Double Shot 6.5oz'. No other Starbucks variant matched better.,SB double shot 6.5oz,SB double shot 6.5oz,STARBUCKS DOUBLE SHOT 12/6.5OZ,True,1200020293,"{'id': '4V2HW0PYV08JG', 'name': 'SB double shot 6.5oz'}",DC Grocery Cash & Carry,
,,,,,FRAP COF 12/13.7OZ,False,1200000180,,DC Grocery Cash & Carry,No candidates found for receipt item: FRAP COF 12/13.7OZ
Q02VBJZA5FKP2,85.0,"Matched brand 'Fanta', variant 'Orange', and size '2 Liters'. No other Fanta variant matched better.",Fanta Orange Soda Bottle | 2 Liters,Fanta orange 2L,FANTA ORANGE 8/ 2LTR,True,49000050257,"{'id': 'Q02VBJZA5FKP2', 'name': 'Fanta Orange Soda Bottle | 2 Liters'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for 'PERRIER 24/500ML ORIG'.,,,PERRIER 24/500ML ORIG,True,7478000402,,DC Grocery Cash & Carry,
A3P1XERCJV7X6,85.0,Matched brand 'San Pellegrino' and size '25.3 Fl Oz'. No other San Pellegrino variant matched better.,Sanpellegrino S.Pellegrino Sparkling Natural Mineral Water | 25.3 Fl Oz. Glass Bottle,Pellegrino water 25.3oz,SAN PELLEGRINO 24/500ML,True,10217015,"{'id': 'A3P1XERCJV7X6', 'name': 'Sanpellegrino S.Pellegrino Sparkling Natural Mineral Water | 25.3 Fl Oz. Glass Bottle'}",DC Grocery Cash & Carry,
ARGJD0TX3YHKE,85.0,"Matched brand 'Prime Hydration', variant 'Lemon Lime', and size '16.9 Fl Oz Bottle'. No other Prime Hydration variant matched better.",Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle,Prime Lemon Lime,PRIME H HYDRATION 12/16 OZ,True,81011612506,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found in the inventory for 'TOILET BOWL BRUSH WITH STAND 1CT'.,,,TOILET BOWL BRUSH WITH STAND 1CT,True,NULL,,DG GROCERY CASH & CARRY,
ADG05ZWKDVQG2,95.0,"Matched brand 'Clos du Bois', variant 'Chardonnay', and size '750ml'. No other item matched better.",Clos du Bois Chardonnay White Wine 750 Ml,clos du bois chardo 750ml,"Alain de la Treille, Chardonnay - 2023",True,7 84585 01997 7,"{'id': 'ADG05ZWKDVQG2', 'name': 'Clos du Bois Chardonnay White Wine 750 Ml'}","KYSELA PERE et FILS, LTD",
WHXEV3SXAS0SC,100.0,Matched brand 'Le Jade' and variant 'Chardonnay'. Exact match found in both name and alternate name.,Le Jade chardonnay 750ml,Le Jade chardonnay 750ml,"Le Jade, Chardonnay - 2023",True,7 84585 01517 7,"{'id': 'WHXEV3SXAS0SC', 'name': 'Le Jade chardonnay 750ml'}","KYSELA PERE et FILS, LTD",
3GWJJR74S81TT,95.0,Matched brand 'Encostas Do Lima Vinho Verde'. Closest match based on name similarity and variant.,Encostas Do Lima Vinho Verde,Encostas Do Lima blanc 750ml,"Lima, Vinho Verde - NV",True,7 84585 03003 3,"{'id': '3GWJJR74S81TT', 'name': 'Encostas Do Lima Vinho Verde'}","KYSELA PERE et FILS, LTD",
H2PJNDB5K4GEE,85.0,"Matched brand 'Joe Tea', variant 'Half Lemon & Half Lemonade', and size '20 oz'. No other Joe Tea variant matched better.",Joe Tea Half Lemon & Half Lemonade 20 Oz,Joe tea H/H 20oz,JOE TEA CLASSIC LEMONADE 12/18 OZ,True,74323400062,"{'id': 'H2PJNDB5K4GEE', 'name': 'Joe Tea Half Lemon & Half Lemonade 20 Oz'}",DC Grocery Cash & Carry,
10AB3BPWEMNX4,85.0,"Matched brand 'Prime Hydration', variant 'Blue Raspberry'. No other variant matched better.",Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle,Prime Blue Raspberry,PRIME H BLUE POP 12/16 OZ,True,85003560458,"{'id': '10AB3BPWEMNX4', 'name': 'Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
ARGJD0TX3YHKE,85.0,"Matched brand 'Prime Hydration', variant 'Lemon Lime', and size '16.9 Fl Oz Bottle'. No other Prime Hydration variant matched better.",Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle,Prime Lemon Lime,PRIME H GLOW B 12/16 OZ,True,81011612167,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry,
B18KVX1DN0WQ8,85.0,Matched brand 'Joe Tea' and variant 'Black Cherry Lemonade'. Closest match based on brand and variant.,Joe Tea Half & Half,Joe tea H/H 18oz,JOE TEA BLACK CHERRY LEMONADE 12/18 OZ,True,74323400275,"{'id': 'B18KVX1DN0WQ8', 'name': 'Joe Tea Half & Half'}",DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Slim Jim', variant 'Monster', and size '18CT'. No other Slim Jim variant matched better.",,,SLIM JIM MONSTER ORIG 18CT,True,2620014061,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
1755,85.0,"Matched brand 'Snickers', variant 'Full Size Chocolate Candy Bar', and size '1.86oz'. No other Snickers variant matched better.",,,SNICKERS KING SIZE 3.290Z 24CT,True,4000032252,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
50536,95.0,"Matched brand 'M&M's', variant 'Milk Chocolate Candy', and size '1.69oz'. No other M&M variant matched better.",,,M&M MILK CHOCOLATE 36CT,True,4000049991,"{'id': 50536, 'name': None}",DC Grocery Cash & Carry,
,,,,,SKITTLES SOUR 1.8OZ 24CT,False,4000001266,,DC Grocery Cash & Carry,No candidates found for receipt item: SKITTLES SOUR 1.8OZ 24CT
8.5,85.0,Matched brand 'Skittles' and variant 'Wild Berry'. Size was not specified in the receipt item description.,,,SKITTLES WILD BERRY 36/2.17OZ,True,4000001162,"{'id': 8.5, 'name': None}",DC Grocery Cash & Carry,
,,,,,SKITTLES ORIGINAL 2.17OZ 36CT,False,4000001160,,DC Grocery Cash & Carry,No candidates found for receipt item: SKITTLES ORIGINAL 2.17OZ 36CT
5JMFD7Q4ZRSB6,85.0,Matched brand 'Wrigley's' and variant 'Juicy Fruit Single'. No other Wrigley's variant matched better.,Wrigley's Juicy Fruit Single,juicy fruit 5s,WRIGLEY EXTRA POLAR ICE 10CT,True,2200015953,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",DG GROCERY CASH & CARRY,
,,,,,JACK LINKS BEEF JERKEY PEPPERED 10/1.25O,False,1708287748,,DC Grocery Cash & Carry,No candidates found for receipt item: JACK LINKS BEEF JERKEY PEPPERED 10/1.25O
YXYJX02QP429E,95.0,Matched brand 'Trident' and variant 'Watermelon Twist'. No other Trident variant matched better.,Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack,Trident water 14s,TRIDENT WATERMELON TWIST 12CT,True,1254601112,"{'id': 'YXYJX02QP429E', 'name': 'Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry,
ESD23576FJFEM,95.0,"Matched brand 'York', product 'pepper pattie', and size '1.4oz'. No other York peppermint product matched better.",York pepper pattie 1.4oz,York pepper pattie 1.4oz,YORK PEPPERMINT PATTIES 36CT,True,3400090330,"{'id': 'ESD23576FJFEM', 'name': 'York pepper pattie 1.4oz'}",DC Grocery Cash & Carry,
PESNS0SE4JJPA,95.0,"Matched brand 'Jack Link's', variant 'Sweet And Hot', and size '1.25 oz'. No other Jack Link's variant matched better.",Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot,J Links bf jky sweey&hot 35g,JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ,True,1708287731,"{'id': 'PESNS0SE4JJPA', 'name': ""Jack Link's 10000008342 Beef Jerky | 1.25 Oz | Sweet And Hot""}",DC Grocery Cash & Carry,
T0CJ0W7H0QRFM,95.0,"Matched brand 'Jack Link's', variant 'Teriyaki', and size '1.25 oz'. No other Jack Link's variant matched better.",Jack Link's 1.25 Ounce Beef Teriyaki Jerky 1,Jack jerky Teriyaki 1.25oz,JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ,True,1708287750,"{'id': 'T0CJ0W7H0QRFM', 'name': ""Jack Link's 1.25 Ounce Beef Teriyaki Jerky 1""}",DC Grocery Cash & Carry,
