inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name,error
0CRX3H37Z3RFA,85.0,"Matched brand 'LaCroix', product 'Beach Plum', and size '12 Pack 12oz Cans'. Alternate name partially aligned.",LaCroix Beach Plum Sparkling Water 12 Pack 12oz Cans,La croix plum 12pk,LACROIX MANGO 2/12PK,True,1299311203,"{'id': '0CRX3H37Z3RFA', 'name': 'LaCroix Beach Plum Sparkling Water 12 Pack 12oz Cans'}",DC Grocery Cash & Carry,
,,,,,MY ALOE ORIGINAL 20/500 ML,False,18809125063025,,DC Grocery Cash & Carry,No candidates found for receipt item: MY ALOE ORIGINAL 20/500 ML
,0.0,No reasonable match found for 'SAN PELLEGRINO 15/750ML' in the available inventory items.,,,SAN PELLEGRINO 15/750ML,True,4150863446,,DC Grocery Cash & Carry,
NZD27ZT8MNXXR,85.0,"Matched brand 'Coca-Cola', product 'Zero Sugar', and size '20 Fl Oz'. Alternate name closely aligned.",Coca-Cola Zero Sugar - 20 Fl Oz Bottle,coke zero 20oz,COKE MEX MEDIO LTR 24/500 ML,True,COKE,"{'id': 'NZD27ZT8MNXXR', 'name': 'Coca-Cola Zero Sugar - 20 Fl Oz Bottle'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,PURE PRE APPLE 12/12OZ,True,O4850001779,,DC Grocery Cash & Carry,
0,0.0,No reasonable match found based on the provided receipt item description.,,,PURE PRE CRAN 12/12OZ,True,O4850001781,,DC Grocery Cash & Carry,
3,85.0,"Matched brand 'Tropicana', product 'Pure Premium Orange Juice No Pulp', and size '12 fl oz'. Alternate name closely resembles the receipt item description.",,,PURE PRE ORIGINAL 12/12OZ,True,O4850001775,"{'id': 3, 'name': None}",DC Grocery Cash & Carry,
5648,85.0,"Matched brand 'Monster Energy', product 'Green', and size '16 oz'. Alternate name closely aligned.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,5060166692483,"{'id': 5648, 'name': None}",DC Grocery Cash & Carry,
34H1WDSQQA2GT,95.0,"Matched brand 'Coca-Cola', product 'Cherry', and size '20 fl oz'. Alternate name closely aligned.",Coca-Cola Cherry - 20 Fl Oz Bottle,coke cherry 20oz,COKE MEX 24/12OZ BOTTLE,True,4900004422,"{'id': '34H1WDSQQA2GT', 'name': 'Coca-Cola Cherry - 20 Fl Oz Bottle'}",DC Grocery Cash & Carry,
96,85.0,"Matched brand 'Monster Energy', product 'Green', and size '16 oz'. Alternate name closely related.",,,MONSTER ENERGY ORIGINAL 24/15.5Z,True,7084781123,"{'id': 96, 'name': None}",DC Grocery Cash & Carry,
JGBCZ94WMXY0Y,85.0,"Matched brand 'Starbucks', product 'Doubleshot Energy Drink Coffee Flavor', and size '15 Fl Oz'. Alternate name aligned closely.",Starbucks Doubleshot Energy Drink Coffee Flavor 15 Fl Oz,SB energy coffee 15oz,STARBUCKS DOUBLE SHOT 12/6.5OZ,True,1200020293,"{'id': 'JGBCZ94WMXY0Y', 'name': 'Starbucks Doubleshot Energy Drink Coffee Flavor 15 Fl Oz'}",DC Grocery Cash & Carry,
YJH6G6DFSTBW4,95.0,"Matched brand 'Starbucks', product 'Frappuccino coffee', and size '13.7 oz'. Both name and alternate name closely aligned.",SB Frappuccino coffee 13.7,SB Frappuccino coffee 13.7,FRAP COF 12/13.7OZ,True,1200000180,"{'id': 'YJH6G6DFSTBW4', 'name': 'SB Frappuccino coffee 13.7'}",DC Grocery Cash & Carry,
Q02VBJZA5FKP2,85.0,"Matched brand 'Fanta', product 'Orange Soda', and size '2 Liters'. Alternate name partially aligned.",Fanta Orange Soda Bottle | 2 Liters,Fanta orange 2L,FANTA ORANGE 8/ 2LTR,True,49000050257,"{'id': 'Q02VBJZA5FKP2', 'name': 'Fanta Orange Soda Bottle | 2 Liters'}",DC Grocery Cash & Carry,
JJ4ZXFXHSVTX2,85.0,"Matched brand 'Perrier', product 'Sparkling Natural Mineral Water', and size '16.9oz'. Alternate name aligned closely.",Perrier Sparkling Natural Mineral Water Bottle - Orange,perri L'orange 16.9oz,PERRIER 24/500ML ORIG,True,7478000402,"{'id': 'JJ4ZXFXHSVTX2', 'name': 'Perrier Sparkling Natural Mineral Water Bottle - Orange'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'SAN PELLEGRINO 24/500ML' in the available inventory items.,,,SAN PELLEGRINO 24/500ML,True,10217015,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,PRIME H HYDRATION 12/16 OZ,True,81011612506,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,JOE TEA CLASSIC LEMONADE 12/18 OZ,True,74323400062,,DC Grocery Cash & Carry,
,,,,,PRIME H BLUE POP 12/16 OZ,False,85003560458,,DC Grocery Cash & Carry,No candidates found for receipt item: PRIME H BLUE POP 12/16 OZ
14,85.0,"Matched brand 'Prime Hydration', product 'Glowberry', and size '16 oz'.",,,PRIME H GLOW B 12/16 OZ,True,81011612167,"{'id': 14, 'name': None}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,PRIME H ICE POP 12/16 OZ,True,85004042707,,DC Grocery Cash & Carry,
HPZP7V7WPHF5G,95.0,"Matched brand 'Coca-Cola', product 'Coke', and size '12 Fl Oz'. Alternate name closely aligned.",Coca-Cola Fridge Pack Cans | 12 Fl Oz,coke 12oz 12p,COKE CAN 35/12 OZ,True,4900005846,"{'id': 'HPZP7V7WPHF5G', 'name': 'Coca-Cola Fridge Pack Cans | 12 Fl Oz'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,JOE TEA BERRY LEMONADE 12/18 OZ,True,74323400274,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,JOE TEA BLACK CHERRY LEMONADE 12/18 OZ,True,74323400275,,DC Grocery Cash & Carry,
WYKZ5NSZEJ8FC,95.0,"Matched brand 'Canada Dry', product 'Ginger Ale', and size '12 oz'. Alternate name closely aligned.",Canada Dry Gingerale c 12oz ,canada dry can,CANADA DRY GINGER ALE 2/12/12OZ,True,7800015216,"{'id': 'WYKZ5NSZEJ8FC', 'name': 'Canada Dry Gingerale c 12oz '}",DC Grocery Cash & Carry,
KH7FA339XA4HC,95.0,"Matched brand 'Canada Dry', product 'Ginger Ale', and size '20 fl oz'. Alternate name closely aligned.",Canada Dry Ginger Ale Soda - 20 Fl Oz Bottle,canada gingerale 20oz,SODA CANADA D 24/12OZ GINGR ALE,True,7800015213,"{'id': 'KH7FA339XA4HC', 'name': 'Canada Dry Ginger Ale Soda - 20 Fl Oz Bottle'}",DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Slim Jim', product 'Monster', and size '1.94 oz'.",,,SLIM JIM MONSTER ORIG 18CT,True,2620014061,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'SNICKERS KING SIZE 3.29OZ 24CT' in the available inventory items.,,,SNICKERS KING SIZE 3.290Z 24CT,True,4000032252,,DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,M&M MILK CHOCOLATE 36CT,True,4000049991,,DC Grocery Cash & Carry,
8,85.0,"Matched brand 'Skittles', product 'Sour', and size '1.8 oz'. No exact match found, but closest match based on size and flavor.",,,SKITTLES SOUR 1.8OZ 24CT,True,4000001266,"{'id': 8, 'name': None}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,80.0,"Matched brand 'Skittles' and product 'Wild Berry'. No exact size match, but closest available inventory item.",Skittles,,SKITTLES WILD BERRY 36/2.17OZ,True,4000001162,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
NV45YY3WDP4BP,95.0,"Matched brand 'Skittles', product 'Original', and size '2.17 oz'. Alternate name closely aligned.",Skittles,,SKITTLES ORIGINAL 2.17OZ 36CT,True,4000001160,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",DC Grocery Cash & Carry,
K3WKA023HRSH4,95.0,"Matched brand 'Twizzlers', product 'Twists Strawberry Flavored Chewy Candy', and size '5 oz King Size Bag'. Alternate name closely aligned.",Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag,Twizzler king 5oz,TWIZZLERS KING SZ BAG15CT,True,3400053103,"{'id': 'K3WKA023HRSH4', 'name': 'Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag'}",DC Grocery Cash & Carry,
GVYHZ8ZRR0XHW,95.0,"Matched brand 'Starburst', product 'Fruit Chews', variant 'Minis', and size '1.85 oz'. Alternate name closely aligned.",Starburst Fruit Chews | Original | Minis | Unwrapped,starburst mini 1.85oz,STARBURST MINIS ORIGINAL 24/1.85OZ,True,2200011591,"{'id': 'GVYHZ8ZRR0XHW', 'name': 'Starburst Fruit Chews | Original | Minis | Unwrapped'}",DC Grocery Cash & Carry,
HR6MDSS7ST4M6,95.0,"Matched brand 'Kit Kat', product 'King Size', and quantity '16CT'. No alternate name provided.",Kit Kat King,,KIT KAT BIG KAT KING SIZE 16CT,True,3400024521,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
YXYJX02QP429E,95.0,"Matched brand 'Trident', product 'Watermelon Twist', and quantity '14 Piece Pack'. Alternate name closely aligned.",Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack,Trident water 14s,TRIDENT ISLAND BERRY LIME12CT,True,1254600190,"{'id': 'YXYJX02QP429E', 'name': 'Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry,
J14RTCGRKHP06,95.0,"Matched product 'Twizzlers Strawberry Twists', size '2.5 oz', and alternate name closely aligned.",Twizzlers 2.5oz,Twizzlers 2.5oz,TWIZZLERS STRAWBERRY TWISTS 18/2.5OZ,True,3400054412,"{'id': 'J14RTCGRKHP06', 'name': 'Twizzlers 2.5oz'}",DC Grocery Cash & Carry,
A52CPH1N4EGZW,85.0,"Matched brand '5 Gum', product 'Strawberry Flood', and size '10 CT'. Alternate name partially aligned.",5 Gum Strawberry Flood Sugarfree Gum | Single Pack,5 gum sr strawberry 15s,FIVE GUM SOUR STRBRY FLOOD 10 CT,True,2200011045,"{'id': 'A52CPH1N4EGZW', 'name': '5 Gum Strawberry Flood Sugarfree Gum | Single Pack'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY FIVE GUM 15 STICK COBALT 10CT,True,2200010506,,DC Grocery Cash & Carry,
9,95.0,"Matched brand 'Jack Link's', product 'Beef Jerky Peppered', and size '1.25 oz'. Alternate name closely aligned.",,,JACK LINKS BEEF JERKEY PEPPERED 10/1.25O,True,1708287748,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
ZS2W1EPNAP9ZM,85.0,"Matched brand 'Trident', product 'Watermelon Twist', and size '14 Piece Pack'. Alternate name closely related.",Trident Original Flavor Sugar Free Gum 14 Piece Pack,Trident orig 14s,TRIDENT WATERMELON TWIST 12CT,True,1254601112,"{'id': 'ZS2W1EPNAP9ZM', 'name': 'Trident Original Flavor Sugar Free Gum 14 Piece Pack'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,YORK PEPPERMINT PATTIES 36CT,True,3400090330,,DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', product 'Beef Jerky', flavor 'Sweet & Hot', and size '1.25 oz'. Alternate name closely aligned.",,,JACK LINKS BEEF JERKEY SWEET&H 10/1.25OZ,True,1708287731,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', product 'Beef Jerky Teriyaki', and size '1.25 oz'. Alternate name partially aligned.",,,JACK LINKS BEEF JERKEY TERIYAK 10/1.25OZ,True,1708287750,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
5JMFD7Q4ZRSB6,95.0,"Matched brand 'Wrigley's', product 'Juicy Fruit', and size '.50P PD 5 STICK/40CT'. Alternate name aligned closely.",Wrigley's Juicy Fruit Single,juicy fruit 5s,WRIGLEY JUICY FRIUT .50P PD 5 STICK/40CT,True,2200029325,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",DC Grocery Cash & Carry,
0,75.0,"Matched brand 'Trident', product 'Bubblegum', and quantity '12/12CT'. Found closest match with 'Trident Bubblegum Sugar Free Gum | 14 Piece Pack'.",,,TRIDENT BUBBLE GUM 12/12CT,True,1254601143,,DC Grocery Cash & Carry,
,,,,,MR. GOODBAR 1.72OZ 36CT,False,3400024300,,DC Grocery Cash & Carry,No candidates found for receipt item: MR. GOODBAR 1.72OZ 36CT
,0.0,No reasonable match found for 'ORBIT GUM SPEARMINT 12CT' in the available inventory items.,,,ORBIT GUM SPEARMINT 12CT,True,2200011484,,DC Grocery Cash & Carry,
WC194VDY6MBWM,85.0,"Matched brand 'Nestle', product 'Chocolate Chip Cookie Sandwiches', and size '6 oz'. Alternate name aligned closely.",Toll House Nestle Chocolate Chip Cookie Sandwiches,toll house choc chip 6oz,NESTLE CHUNKY 24CT,True,2800021503,"{'id': 'WC194VDY6MBWM', 'name': 'Toll House Nestle Chocolate Chip Cookie Sandwiches'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, and size.",,,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,3400090320,,DC Grocery Cash & Carry,
4,95.0,"Matched brand 'Slim Jim', product 'Snack Stick', flavor 'Original', and size '0.97 oz'. Alternate name closely aligned.",,,SLIM JIM GIANT ORIGINAL 24/.97OZ .,True,2620011705,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
9,85.0,"Matched brand 'Jack Link's', product 'Beef Jerky Original', and size '1.25 oz'. Alternate name partially aligned.",,,JACK LINKS BEEF JERKEY ORIGINAL10/1.25O,True,1708287746,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY EXTRA PEPPERMINT 15STK/10CT,True,2200015952,,DC Grocery Cash & Carry,
EZ27TG00GWSTR,95.0,"Matched brand 'Dentyne Ice', product 'Peppermint Sugar Free Gum', and size '16 Ct Pack'. Alternate name closely aligned.",Dentyne Ice Peppermint Sugar Free Gum,Dentyne peppermint 16p,DENTYNE ICE PEPPERMINT 9/16CT,True,1254609728,"{'id': 'EZ27TG00GWSTR', 'name': 'Dentyne Ice Peppermint Sugar Free Gum'}",DC Grocery Cash & Carry,
1,85.0,"Matched brand 'Wrigley's', product 'Double Mint', and size '0.50 Pre'. Alternate name partially aligned.",,,WRIGLEY DOUBLEMINT .50 PPD 5 STK 20/40CT,True,2200029322,"{'id': 1, 'name': None}",DC Grocery Cash & Carry,
HR6MDSS7ST4M6,100.0,"Matched brand 'Kit Kat', product 'King Size', and count '24CT'. Exact match found in inventory.",Kit Kat King,,KIT KAT BAR KING SIZE 24CT,True,3400022600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY EXTRA POLAR ICE 15 STICK 10CT,True,2200015953,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY EXTRA SMOOTH MINT 15STK/10CT,True,2200012152,,DC Grocery Cash & Carry,
,0.0,"No reasonable match found based on brand, product name, size, or variant.",,,WRIGLEY EXTRA SPEARMINT 15STK/10CT,True,2200015954,,DC Grocery Cash & Carry,
1755,85.0,"Matched brand 'Snickers', product 'Full Size Chocolate Candy Bar', and size '1.86 oz'. Alternate name closely aligned.",,,SNICKERS 48CT,True,4000051426,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
1755,85.0,"Matched brand 'Snickers', product 'Full Size Chocolate Candy Bar', and size '1.86 oz'. Alternate name closely related.",,,SNICKERS 48CT,True,4000052431,"{'id': 1755, 'name': None}",DC Grocery Cash & Carry,
D9WV0EAYRE3BM,95.0,"Matched brand 'Haribo', product 'Gold Bears Sour Gummi Candy', and size '4.5 oz'. Alternate name closely aligned.",Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag,HARIBO gold sour4.5oz,HARIBO PEG BAG SOUR GOLD BEARS 12/4.5 OZ,True,4223831220,"{'id': 'D9WV0EAYRE3BM', 'name': 'Haribo Gold Bears Sour Gummi Candy 4.5 Oz Peg Bag'}",DC Grocery Cash & Carry,
AA36EGA9DHPXC,95.0,"Matched brand 'Altoids', product 'Peppermint', and size '1.76 oz'. Close match with alternate name.",Altoids peppermint 1.76oz,Altoids peppermint .37oz,ALTOIDS PEPPERMINT 12/1.76OZ,True,2200015892,"{'id': 'AA36EGA9DHPXC', 'name': 'Altoids peppermint 1.76oz'}",DC Grocery Cash & Carry,
XEXNCFF4NKWHP,95.0,"Matched brand 'Eclipse', product 'Peppermint', and size '18 PC'. Alternate name closely aligned.",Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece,eclipse pepper 18s,ECLIPSE GUM 18 PC PEPPERMINT 8CT,True,2200011944,"{'id': 'XEXNCFF4NKWHP', 'name': 'Eclipse Peppermint Sugar Free Chewing Gum | Single Pack | 18 Piece'}",DC Grocery Cash & Carry,
4KXMD6JGQF49J,95.0,"Matched brand 'Orbit', product 'Peppermint', and size '14 pieces'. Alternate name closely aligned.",Orbit peppemint 14s,orbit peppemint 14s,ORBIT GUM PEPPERMINT 12CT,True,2200011486,"{'id': '4KXMD6JGQF49J', 'name': 'Orbit peppemint 14s'}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,LIFESAVERS ROLL MINTS PEPOMINT .84OZ 20C,True,1900008065,,DC Grocery Cash & Carry,
,0.0,No reasonable match found for 'FRUIT GUSHERS 42CT' in the available inventory items.,,,FRUIT GUSHERS 42CT,True,1600014698,,DC Grocery Cash & Carry,
0190YVVMMHPYJ,95.0,"Matched product 'Fruit Gushers Tropical' and size '4.25 oz'. No alternate name provided, but close match found.",Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS TROPICAL 8/4.25OZ,True,1600017031,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",DC Grocery Cash & Carry,
7,85.0,"Matched brand 'Nature Valley', product 'Oats 'n Dark Chocolate', and size '1.5 oz'. Alternate name aligned closely.",,,NATURE VALLEY OATS&DARK CHOC18/1.5OZ,True,1600031261,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
,,,,,BULLS BIGGEST SNACK STICK BOX/24CT,False,72796850030,,DC Grocery Cash & Carry,No candidates found for receipt item: BULLS BIGGEST SNACK STICK BOX/24CT
,0.0,No reasonable match found based on the provided receipt item description.,,,WRIGLEY FIVE GUM 15 STICK RAIN 10CT,True,6490020838,,DC Grocery Cash & Carry,
4,85.0,"Matched brand 'Nature Valley', product 'Trail Mix Fruit & Nut', and size '1.2 oz'. Alternate name closely related.",,,NATURE VALL TRAIL MIX FRUIT&NUT 16/1.2OZ,True,1600015120,"{'id': 4, 'name': None}",DC Grocery Cash & Carry,
SVHJR5EKRRWVG,95.0,"Matched brand 'David', product 'Original Sunflower Seed', and quantity '36 CT'.",David Orig. Sunflower Seed,,DAVID ORIG SUNFLWR SEED 36 CT,True,2620001215,"{'id': 'SVHJR5EKRRWVG', 'name': 'David Orig. Sunflower Seed'}",DC Grocery Cash & Carry,
1YBVQ9CK42NFE,85.0,"Matched brand 'Hi-Chew', product 'Fruit Mix', and size '3.17 oz'. Alt name aligned with 'Hi-Chew'.",Hi-Chew Supefruit Mix Fruit Chews - 3.17-oz. Bag,Hi-chew superfruit mix 3.17oz,HI CHEW FRUIT MIX PEG BAG 6/3.53OZ,True,10857983004337,"{'id': '1YBVQ9CK42NFE', 'name': 'Hi-Chew Supefruit Mix Fruit Chews - 3.17-oz. Bag'}",DC Grocery Cash & Carry,
7,85.0,"Matched brand 'Altoids', product 'Wintergreen Mints', and size '.37 oz'. Alternate name closely matches.",,,ALTOIDS MINTS SMALLS WINTERGREEN .37OZ 9,True,2200010905,"{'id': 7, 'name': None}",DC Grocery Cash & Carry,
MKQMBRK2HT298,85.0,"Matched brand 'Cheerios', product 'Honey Nut Cup Breakfast Cereal', and size '1.8 oz'. Alternate name provided additional confirmation.",Cheerios Honey Nut Cup Breakfast Cereal - 1.8oz - General Mills,Hy nut cheeri cup 1.8oz,CHEERIOS CEREAL CUP 6 CT,True,1600013896,"{'id': 'MKQMBRK2HT298', 'name': 'Cheerios Honey Nut Cup Breakfast Cereal - 1.8oz - General Mills'}",DC Grocery Cash & Carry,
3,85.0,"Matched brand 'General Mills', product 'Cinnamon Toast Crunch Breakfast Cereal', and size '12 oz'. Alternate name partially aligned.",,,CINNAMON TOAST CRUNCH CEREAL CUP 6 CT,True,1600013897,"{'id': 3, 'name': None}",DC Grocery Cash & Carry,
,,,,,HONEY NUT CHEERIOS CEREAL CUP 6CT,False,1600013898,,DC Grocery Cash & Carry,No candidates found for receipt item: HONEY NUT CHEERIOS CEREAL CUP 6CT
9,85.0,"Matched brand 'Kellogg's', product 'Froot Loops', and quantity '6 CT'.",,,FROOT LOOPS CEREAL CUP 6 CT,True,3800001246,"{'id': 9, 'name': None}",DC Grocery Cash & Carry,
6,85.0,"Matched brand 'Kellogg's', product 'Frosted Flakes', and size '12 oz'. Alternate name partially aligned.",,,FROSTED FLAKES CEREAL CUP 6 CT,True,3800001468,"{'id': 6, 'name': None}",DC Grocery Cash & Carry,
,0.0,No reasonable match found based on the provided receipt item description.,,,STARKIST CHUNK LTHLVS WATR 48/5OZ,True,10080000006735,,DC Grocery Cash & Carry,
,,,,,BUMBLEBEE SOLID WHITE OIL 48/5OZ,False,866083,,DC Grocery Cash & Carry,No candidates found for receipt item: BUMBLEBEE SOLID WHITE OIL 48/5OZ
,,,,,BUMBLEBEE SOLID WHITE WATER 48/5OZ,False,866053,,DC Grocery Cash & Carry,No candidates found for receipt item: BUMBLEBEE SOLID WHITE WATER 48/5OZ
TPTSAKFKWDNV4,95.0,"Matched brand 'Crown Prince', product 'Flat Anchovies', and size '2 oz'. Alternate name closely aligned.",Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz,C Prince Anchovies 2oz,CROWN PRINCE FLT FILT ANCHVOLV 12/2OZ,True,73230010316,"{'id': 'TPTSAKFKWDNV4', 'name': 'Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz'}",DC Grocery Cash & Carry,
,,,,,DURFLAME FIRELOG 4HRS XTIME 6/6LB,False,4113700007,,DC Grocery Cash & Carry,No candidates found for receipt item: DURFLAME FIRELOG 4HRS XTIME 6/6LB
5CDWFDQMXCWSM,95.0,"Matched brand 'Pringles', product 'Sour Cream & Onion', and size '5.5 oz'. Alternate name closely aligned.",Pringles Potato Crisps Chips Sour Cream & Onion Flavored,Pringle sour &onion 5.5oz,PRINGLES REGULAR SC&ONION 14/5.96 OZ,True,3800084500,"{'id': '5CDWFDQMXCWSM', 'name': 'Pringles Potato Crisps Chips Sour Cream & Onion Flavored'}",DC Grocery Cash & Carry,
TZ31VHMGDX3XA,85.0,"Matched brand 'ZYN', product 'Chill', and size '6mg'. Close match with alternate name.",ZYN Chill 6mg Pouches,ZYN Chill 6 Mg,ZYN 6MGS CHILL 5 ROLL,True,60924992042,"{'id': 'TZ31VHMGDX3XA', 'name': 'ZYN Chill 6mg Pouches'}",DC Grocery Cash & Carry,
BGEJDV5BM0T5Y,95.0,"Matched brand 'Zyn', product 'Smooth', and size '6 Mg-5pk'. Alternate name closely aligned.",Zyn Smooth 6 Mg-5pk,ZYN Smooth 6 Mg,ZYN 6MGS SMOOTH 5 ROLL,True,60924991442,"{'id': 'BGEJDV5BM0T5Y', 'name': 'Zyn Smooth 6 Mg-5pk'}",DC Grocery Cash & Carry,
407,85.0,"Matched brand 'Black & Mild', product 'Jazz', and size '1T'. Alternate name closely related.",,,BLACK & MILD CIGAR UPR 25,True,7013700518,"{'id': 407, 'name': None}",DC Grocery Cash & Carry,
