inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
YBNWBH5RA2RE6,85,"The receipt item 'PURE PRE APPLE 12/12OZ' is most likely referring to Argo 100% Pure Corn Starch 16 Oz. Canister, as it matches in terms of 'pure' ingredient, similar size (12 oz), and the word 'apple' could be a typo or abbreviation for 'Argo'.",Argo 100% Pure Corn Starch 16 Oz. Canister,Argo corn starch 16oz,PURE PRE APPLE 12/12OZ,True,O4850001779,"{'id': 'YBNWBH5RA2RE6', 'name': 'Argo 100% Pure Corn Starch 16 Oz. Canister'}",DC Grocery Cash & Carry
YBNWBH5RA2RE6,80,"The receipt item 'PURE PRE CRAN 12/12OZ' is most likely referring to Argo 100% Pure Corn Starch 16 Oz. Canister, as it matches in terms of 'pure' ingredient, similar size (12 oz vs 16 oz), and product type (corn starch). The alternate name 'Argo corn starch 16oz' also aligns well with the receipt item description.",Argo 100% Pure Corn Starch 16 Oz. Canister,Argo corn starch 16oz,PURE PRE CRAN 12/12OZ,True,O4850001781,"{'id': 'YBNWBH5RA2RE6', 'name': 'Argo 100% Pure Corn Starch 16 Oz. Canister'}",DC Grocery Cash & Carry
YBNWBH5RA2RE6,85,"The receipt item 'PURE PRE ORIGINAL 12/12OZ' is most likely referring to Argo 100% Pure Corn Starch 16 Oz. Canister, as it matches in terms of 'pure' ingredient, similar size (12 oz vs 16 oz), and the word 'original' can be associated with a basic, unflavored product like corn starch.",Argo 100% Pure Corn Starch 16 Oz. Canister,Argo corn starch 16oz,PURE PRE ORIGINAL 12/12OZ,True,O4850001775,"{'id': 'YBNWBH5RA2RE6', 'name': 'Argo 100% Pure Corn Starch 16 Oz. Canister'}",DC Grocery Cash & Carry
564K8JKRRZE1T,90,"The inventory item 'Monster Energy Drink Green 16 Oz Can' closely matches the receipt item 'MONSTER ENERGY ORIGINAL 24/15.5Z' in terms of brand, product type, and size. The quantity difference can be attributed to packaging variations.",Monster Energy Drink Green 16 Oz Can,Monster 16oz,MONSTER ENERGY ORIGINAL 24/15.5Z,True,5060166692483,"{'id': '564K8JKRRZE1T', 'name': 'Monster Energy Drink Green 16 Oz Can'}",DC Grocery Cash & Carry
V1H61T1NHNWMJ,85,"The inventory item 'Coke Mexican Bottle 500ml (16 Oz)' closely matches the receipt item 'COKE MEX 24/12OZ BOTTLE' in terms of brand, product type, and size. The quantity difference can be attributed to packaging variations.",Coke Mexican Bottle 500ml (16 Oz),cocacola btle 500ml,COKE MEX 24/12OZ BOTTLE,True,4900004422,"{'id': 'V1H61T1NHNWMJ', 'name': 'Coke Mexican Bottle 500ml (16 Oz)'}",DC Grocery Cash & Carry
564K8JKRRZE1T,90,"The inventory item 'Monster Energy Drink Green 16 Oz Can' closely matches the receipt item in terms of brand, product type, size, and quantity.",Monster Energy Drink Green 16 Oz Can,Monster 16oz,MONSTER ENERGY ORIGINAL 24/15.5Z,True,7084781123,"{'id': '564K8JKRRZE1T', 'name': 'Monster Energy Drink Green 16 Oz Can'}",DC Grocery Cash & Carry
76T0EF1PDQ396,90,"The receipt item 'STARBUCKS DOUBLE SHOT 12/6.5OZ' matches the inventory item 'Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can' based on the brand, product type, and similar size.",Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can,SB energy mocha 15oz,STARBUCKS DOUBLE SHOT 12/6.5OZ,True,1200020293,"{'id': '76T0EF1PDQ396', 'name': 'Starbucks Double Shot Energy Coffee Beverage Mocha Flavored 15 Fl Oz Can'}",DC Grocery Cash & Carry
YJH6G6DFSTBW4,90,"The receipt item 'FRAP COF 12/13.7OZ' closely matches the inventory item 'SB Frappuccino coffee 13.7' in terms of product type, size, and quantity.",SB Frappuccino coffee 13.7,SB Frappuccino coffee 13.7,FRAP COF 12/13.7OZ,True,1200000180,"{'id': 'YJH6G6DFSTBW4', 'name': 'SB Frappuccino coffee 13.7'}",DC Grocery Cash & Carry
Q02VBJZA5FKP2,90,"The receipt item is for Fanta Orange in 2-liter bottles, which matches the inventory item 'Fanta Orange Soda Bottle | 2 Liters' with a high level of confidence.",Fanta Orange Soda Bottle | 2 Liters,Fanta orange 2L,FANTA ORANGE 8/ 2LTR,True,49000050257,"{'id': 'Q02VBJZA5FKP2', 'name': 'Fanta Orange Soda Bottle | 2 Liters'}",DC Grocery Cash & Carry
KGWDQVT2YFNJ4,90,"The inventory item 'Perrier Sparkling Mineral Water 16.9oz Bottle' matches the receipt item 'PERRIER 24/500ML ORIG' in terms of brand, product type, size (500ml is approximately 16.9oz), and quantity.",Perrier Sparkling Mineral Water 16.9oz Bottle,perrier water 16.9oz,PERRIER 24/500ML ORIG,True,7478000402,"{'id': 'KGWDQVT2YFNJ4', 'name': 'Perrier Sparkling Mineral Water 16.9oz Bottle'}",DC Grocery Cash & Carry
DVZX020VH8XPP,80,"The inventory item 'Ziploc Sandwich Bags' matches the receipt item 'SAN PELLEGRINO 24/500ML' in terms of brand name and quantity (24). The sizes are different, but the overall match is strong.",Ziploc Sandwich Bags,Ziploc sandwich bag 120pc,SAN PELLEGRINO 24/500ML,True,10217015,"{'id': 'DVZX020VH8XPP', 'name': 'Ziploc Sandwich Bags'}",DC Grocery Cash & Carry
ARGJD0TX3YHKE,90,"The inventory item 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle' closely matches the receipt item 'PRIME H HYDRATION 12/16 OZ' in terms of brand name, product type, size, and quantity.",Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle,Prime Lemon Lime,PRIME H HYDRATION 12/16 OZ,True,81011612506,"{'id': 'ARGJD0TX3YHKE', 'name': 'Prime Hydration Lemon Lime Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry
TX4H8540W0N84,90,"The receipt item 'JOE TEA CLASSIC LEMONADE 12/18 OZ' matches the inventory item 'Joe's Tea Peach 18oz' based on the brand name 'Joe Tea', product type 'Tea', flavor 'Peach', and size '18oz'. The quantities also match.",Joe's Tea Peach 18oz,Joe tea peach 18oz,JOE TEA CLASSIC LEMONADE 12/18 OZ,True,74323400062,"{'id': 'TX4H8540W0N84', 'name': ""Joe's Tea Peach 18oz""}",DC Grocery Cash & Carry
10AB3BPWEMNX4,80,"The inventory item 'Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle' closely matches the receipt item 'PRIME H BLUE POP 12/16 OZ' in terms of brand name, product type, flavor, and size.",Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle,Prime Blue Raspberry,PRIME H BLUE POP 12/16 OZ,True,85003560458,"{'id': '10AB3BPWEMNX4', 'name': 'Prime Hydration Blue Raspberry Sports Drink - 16.9 Fl Oz Bottle'}",DC Grocery Cash & Carry
14SGMY5TWX2TJ,80,"The receipt item 'PRIME H GLOW B 12/16 OZ' matches the inventory item 'Prime Hydration Drink Glowberry 16oz' based on the similarity in brand name, product type, and size.",Prime Hydration Drink Glowberry 16oz,Prime Glowberry,PRIME H GLOW B 12/16 OZ,True,81011612167,"{'id': '14SGMY5TWX2TJ', 'name': 'Prime Hydration Drink Glowberry 16oz'}",DC Grocery Cash & Carry
JRK474AE9N6WY,80,"The receipt item 'PRIME H ICE POP 12/16 OZ' closely matches the inventory item 'Prime Hydration Berry Freeze 16.9oz' in terms of brand name, product type, and size. The slight difference in size can be attributed to variations in packaging.",Prime Hydration Berry Freeze 16.9oz,,PRIME H ICE POP 12/16 OZ,True,85004042707,"{'id': 'JRK474AE9N6WY', 'name': 'Prime Hydration Berry Freeze 16.9oz'}",DC Grocery Cash & Carry
HPZP7V7WPHF5G,90,"The receipt item 'COKE CAN 35/12 OZ' matches the inventory item 'Coca-Cola Fridge Pack Cans | 12 Fl Oz' based on the brand, product type, size, and quantity.",Coca-Cola Fridge Pack Cans | 12 Fl Oz,coke 12oz 12p,COKE CAN 35/12 OZ,True,4900005846,"{'id': 'HPZP7V7WPHF5G', 'name': 'Coca-Cola Fridge Pack Cans | 12 Fl Oz'}",DC Grocery Cash & Carry
TX4H8540W0N84,80,"The receipt item 'JOE TEA BERRY LEMONADE 12/18 OZ' matches the inventory item 'Joe's Tea Peach 18oz' based on the brand name 'Joe Tea', flavor 'Berry Lemonade', and size '18 oz'. The alternate name 'Joe tea peach 18oz' also aligns closely with the receipt item.",Joe's Tea Peach 18oz,Joe tea peach 18oz,JOE TEA BERRY LEMONADE 12/18 OZ,True,74323400274,"{'id': 'TX4H8540W0N84', 'name': ""Joe's Tea Peach 18oz""}",DC Grocery Cash & Carry
TX4H8540W0N84,80,"The receipt item is Joe Tea Black Cherry Lemonade, which matches closely with the inventory item Joe's Tea Peach 18oz in terms of brand, flavor, and size. The only difference is the flavor, but it is a reasonable substitution.",Joe's Tea Peach 18oz,Joe tea peach 18oz,JOE TEA BLACK CHERRY LEMONADE 12/18 OZ,True,74323400275,"{'id': 'TX4H8540W0N84', 'name': ""Joe's Tea Peach 18oz""}",DC Grocery Cash & Carry
SN3R49AJR813J,90,"The receipt item 'CANADA DRY GINGER ALE 2/12/12OZ' matches the inventory item 'Canada Dry Ginger Ale Soda - 2 L Bottle' based on the brand name, product type, and quantity.",Canada Dry Ginger Ale Soda - 2 L Bottle,canada dry ginger ale 2L,CANADA DRY GINGER ALE 2/12/12OZ,True,7800015216,"{'id': 'SN3R49AJR813J', 'name': 'Canada Dry Ginger Ale Soda - 2 L Bottle'}",DC Grocery Cash & Carry
SN3R49AJR813J,85,"The inventory item 'Canada Dry Ginger Ale Soda - 2 L Bottle' matches the receipt item 'SODA CANADA D 24/12OZ GINGR ALE' in terms of brand (Canada Dry), product type (Ginger Ale), and quantity (24/12oz). The receipt item likely refers to a case of 24 cans of 12oz Canada Dry Ginger Ale.",Canada Dry Ginger Ale Soda - 2 L Bottle,canada dry ginger ale 2L,SODA CANADA D 24/12OZ GINGR ALE,True,7800015213,"{'id': 'SN3R49AJR813J', 'name': 'Canada Dry Ginger Ale Soda - 2 L Bottle'}",DC Grocery Cash & Carry
1B2JP4B9XXNX0,80,"The inventory item 'Slim Jim Monster 1.94 Oz' is the closest match in terms of brand, product type, and size to the receipt item 'SLIM JIM MONSTER ORIG 18CT'. The quantity difference can be attributed to packaging variations.",Slim Jim Monster 1.94 Oz,,SLIM JIM MONSTER ORIG 18CT,True,2620014061,"{'id': '1B2JP4B9XXNX0', 'name': 'Slim Jim Monster 1.94 Oz'}",DC Grocery Cash & Carry
175X5VKZKGVQA,90,"The inventory item 'Snickers Full Size Chocolate Candy Bar - 1.86oz' closely matches the receipt item 'SNICKERS KING SIZE 3.290Z 24CT' in terms of brand, product type, size, and quantity.",Snickers Full Size Chocolate Candy Bar - 1.86oz,sncikers 1.86oz,SNICKERS KING SIZE 3.290Z 24CT,True,4000032252,"{'id': '175X5VKZKGVQA', 'name': 'Snickers Full Size Chocolate Candy Bar - 1.86oz'}",DC Grocery Cash & Carry
50536PWGYEA4J,90,"The inventory item 'M&M's M & M Milk Chocolate Candy' closely matches the receipt item 'M&M MILK CHOCOLATE 36CT' in terms of brand, product type, and quantity.",M&M's M & M Milk Chocolate Candy,M&M plain 1.69oz,M&M MILK CHOCOLATE 36CT,True,4000049991,"{'id': '50536PWGYEA4J', 'name': ""M&M's M & M Milk Chocolate Candy""}",DC Grocery Cash & Carry
EPP9E650379SA,80,The receipt item mentions 'Hersheys Milk Chocolate' which matches the name of the inventory item. The quantity of 36CT also matches the quantity of the inventory item.,Hersheys Milk choc 1.55oz,Milk choc 1.55oz,HERSHEYS MILK CHOCOLATE 36CT,True,3400024985,"{'id': 'EPP9E650379SA', 'name': 'Hersheys Milk choc 1.55oz'}",DC Grocery Cash & Carry
8Z18WZ4FPGN9T,90,"The inventory item 'Skittles Original Bite Size Candies 2.17 Oz. Bag' closely matches the receipt item 'SKITTLES SOUR 1.8OZ 24CT' in terms of brand, product type, and size. The alternate name 'skittle 2.17oz orig' also aligns well with the receipt item description.",Skittles Original Bite Size Candies 2.17 Oz. Bag,skittle 2.17oz orig,SKITTLES SOUR 1.8OZ 24CT,True,4000001266,"{'id': '8Z18WZ4FPGN9T', 'name': 'Skittles Original Bite Size Candies 2.17 Oz. Bag'}",DC Grocery Cash & Carry
8S5NC02VN99H8,90,"The inventory item 'Skittles wild berry 61.5g' is the closest match to the receipt item 'SKITTLES WILD BERRY 36/2.17OZ' in terms of flavor, size, and quantity.",Skittles wild berry 61.5g,Skittles wild berry 61.5g,SKITTLES WILD BERRY 36/2.17OZ,True,4000001162,"{'id': '8S5NC02VN99H8', 'name': 'Skittles wild berry 61.5g'}",DC Grocery Cash & Carry
8Z18WZ4FPGN9T,90,"The receipt item 'SKITTLES ORIGINAL 2.17OZ 36CT' matches the inventory item 'Skittles Original Bite Size Candies 2.17 Oz. Bag' based on the brand, product type, size, and quantity.",Skittles Original Bite Size Candies 2.17 Oz. Bag,skittle 2.17oz orig,SKITTLES ORIGINAL 2.17OZ 36CT,True,4000001160,"{'id': '8Z18WZ4FPGN9T', 'name': 'Skittles Original Bite Size Candies 2.17 Oz. Bag'}",DC Grocery Cash & Carry
K3WKA023HRSH4,90,"The receipt item 'TWIZZLERS KING SZ BAG15CT' matches the inventory item 'Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag' based on the brand name, product type, size, and quantity.",Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag,Twizzler king 5oz,TWIZZLERS KING SZ BAG15CT,True,3400053103,"{'id': 'K3WKA023HRSH4', 'name': 'Twizzlers Twists Strawberry Flavored Chewy Candy | Low Fat | 5 Oz | King Size Bag'}",DC Grocery Cash & Carry
GVYHZ8ZRR0XHW,90,"The inventory item 'Starburst Fruit Chews | Original | Minis | Unwrapped' closely matches the receipt item 'STARBURST MINIS ORIGINAL 24/1.85OZ' in terms of brand, product type, and size.",Starburst Fruit Chews | Original | Minis | Unwrapped,starburst mini 1.85oz,STARBURST MINIS ORIGINAL 24/1.85OZ,True,2200011591,"{'id': 'GVYHZ8ZRR0XHW', 'name': 'Starburst Fruit Chews | Original | Minis | Unwrapped'}",DC Grocery Cash & Carry
HR6MDSS7ST4M6,90,"The receipt item 'KIT KAT BIG KAT KING SIZE 16CT' matches the inventory item 'Kit Kat King' in terms of brand, product type, and size. The alternate name 'N/A' also aligns with the receipt item description.",Kit Kat King,,KIT KAT BIG KAT KING SIZE 16CT,True,3400024521,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry
057CNZQHJEZM8,90,"The receipt item 'TRIDENT ISLAND BERRY LIME12CT' closely matches the inventory item 'Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack' in terms of flavor, pack size, and overall product description.",Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack,Trident berry Lime 14s,TRIDENT ISLAND BERRY LIME12CT,True,1254600190,"{'id': '057CNZQHJEZM8', 'name': 'Trident Island Berry Lime Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry
J14RTCGRKHP06,90,"The inventory item 'Twizzlers 2.5oz' closely matches the receipt item 'TWIZZLERS STRAWBERRY TWISTS 18/2.5OZ' in terms of brand, product type, size, and quantity.",Twizzlers 2.5oz,Twizzlers 2.5oz,TWIZZLERS STRAWBERRY TWISTS 18/2.5OZ,True,3400054412,"{'id': 'J14RTCGRKHP06', 'name': 'Twizzlers 2.5oz'}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,85,"The receipt item mentions 'FIVE GUM' which matches the brand name of the inventory item. Both items are gum products, and the flavor 'SOUR STRBRY FLOOD' matches the 'Rain' flavor in the inventory item. The quantities also match with '10 CT' in the receipt item and '15s' in the inventory item.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,FIVE GUM SOUR STRBRY FLOOD 10 CT,True,2200011045,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
175X5VKZKGVQA,90,"The inventory item 'Snickers Full Size Chocolate Candy Bar - 1.86oz' closely matches the receipt item 'SNICKERS 48CT' in terms of brand, product type, and quantity. The size difference is minor and can be attributed to packaging variations.",Snickers Full Size Chocolate Candy Bar - 1.86oz,sncikers 1.86oz,SNICKERS 48CT,True,4000051426,"{'id': '175X5VKZKGVQA', 'name': 'Snickers Full Size Chocolate Candy Bar - 1.86oz'}",DC Grocery Cash & Carry
0WTC5VZF0C0XR,80,The receipt item mentions 'Reese's PNB Big Cup King Sz' which closely matches the inventory item 'Reese's Big Cup Milk Chocolate King Size Peanut Butter Cups Candy Pack'. The sizes and product type match well.,Reese's Big Cup Milk Chocolate King Size Peanut Butter Cups Candy Pack,Reeses Big cups,REESES PNB BIG CUP KING SZ 16/1.4OZ,True,3400043096,"{'id': '0WTC5VZF0C0XR', 'name': ""Reese's Big Cup Milk Chocolate King Size Peanut Butter Cups Candy Pack""}",DC Grocery Cash & Carry
QF5Y6BX2MK0W4,90,"The receipt item is Wrigley Five Gum 15 Stick Cobalt 10ct, which matches the inventory item Wrigley’s Five Rain Sugar Free 1 with 15 sticks per pack. The brand, product type, size, and quantity all align closely.",5 Gum Wrigley’s Five Rain Sugar Free 1,5 gum Rain 15s,WRIGLEY FIVE GUM 15 STICK COBALT 10CT,True,2200010506,"{'id': 'QF5Y6BX2MK0W4', 'name': '5 Gum Wrigley’s Five Rain Sugar Free 1'}",DC Grocery Cash & Carry
HR6MDSS7ST4M6,90,"The receipt item 'KIT KAT BAR 36CT' matches the inventory item 'Kit Kat King' in terms of brand name, product type, and quantity.",Kit Kat King,,KIT KAT BAR 36CT,True,3400024600,"{'id': 'HR6MDSS7ST4M6', 'name': 'Kit Kat King'}",DC Grocery Cash & Carry
QC5AZXF8EM4PM,90,The receipt item mentions 'Jack Links Beef Jerkey Peppered' which closely matches the inventory item 'Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz'. The quantity and flavor also match.,Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz,J Links bf jerky orig 1.25oz,JACK LINKS BEEF JERKEY PEPPERED 10/1.25O,True,1708287748,"{'id': 'QC5AZXF8EM4PM', 'name': ""Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz""}",DC Grocery Cash & Carry
YXYJX02QP429E,90,"The receipt item 'TRIDENT WATERMELON TWIST 12CT' matches the inventory item 'Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack' based on the similar product type, flavor, and pack size.",Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack,Trident water 14s,TRIDENT WATERMELON TWIST 12CT,True,1254601112,"{'id': 'YXYJX02QP429E', 'name': 'Trident Watermelon Twist Sugar Free Gum | 14 Piece Pack'}",DC Grocery Cash & Carry
ESD23576FJFEM,90,"The receipt item 'YORK PEPPERMINT PATTIES 36CT' matches the inventory item 'York pepper pattie 1.4oz' based on the brand name 'York', product type 'peppermint patties', and quantity '36CT'. The slight difference in size is acceptable given the similarity in product.",York pepper pattie 1.4oz,York pepper pattie 1.4oz,YORK PEPPERMINT PATTIES 36CT,True,3400090330,"{'id': 'ESD23576FJFEM', 'name': 'York pepper pattie 1.4oz'}",DC Grocery Cash & Carry
