inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
0190YVVMMHPYJ,90,"The inventory item 'Fruit Gushers Tropical 4.25oz' closely matches the receipt item 'FRUIT GUSHERS TROPICAL' in terms of product type, size, and brand name.",Fruit Gushers Tropical 4.25oz,,FRUIT GUSHERS TROPICAL,True,01600017031,"{'id': '0190YVVMMHPYJ', 'name': 'Fruit Gushers Tropical 4.25oz'}",
,0,There is no inventory item that closely matches the receipt item 'LIBERTY DISPOSABLE LIGHTERS BOX/50CT'. The receipt item does not have a clear match in the available inventory items.,,,LIBERTY DISPOSABLE LIGHTERS BOX/50CT,True,83096101131,,DC Grocery Cash & Carry
,0,There is no exact match for 'CONDOMS-TROJANS MAGNUMS 6/3PK' in the available inventory items.,,,CONDOMS-TROJANS MAGNUMS 6/3PK,True,2260064203,,DC Grocery Cash & Carry
XXDKFQG2D9502,90,"The receipt item 'WATER DEER PARK 500ML 40CT' matches the inventory item 'Deer Park Natural Spring Water | 16.89 Fl Oz' based on the brand name (Deer Park), product type (water), size (500ml is approximately 16.89 fl oz), and quantity (40CT). The slight discrepancy in size can be attributed to rounding or packaging differences.",Deer Park Natural Spring Water | 16.89 Fl Oz,Deer park 16.9oz,WATER DEER PARK 500ML 40CT,True,DR,"{'id': 'XXDKFQG2D9502', 'name': 'Deer Park Natural Spring Water | 16.89 Fl Oz'}",DC Grocery Cash & Carry
WJKKB2E849V3W,80,"The receipt item is a case of purified water in 16.9 oz bottles, which matches the inventory item for La Croix Tangerine, even though it's a different product type.",La Croix Tangerine,,WELLSLEY PURIFIED WATER 40/16.9 OZ,True,88867003403,"{'id': 'WJKKB2E849V3W', 'name': 'La Croix Tangerine'}",DC Grocery Cash & Carry
9N3KQ3WGKMAWP,90,"The receipt item and inventory item both mention 'Sutter Home Pink Moscato' in 750ml size, which is a perfect match.",sutter Home pink moscato 750ml,sutter Home pink moscato 750ml,Sutter Home Pink Moscato 12/750ml,True,85200101344,"{'id': '9N3KQ3WGKMAWP', 'name': 'sutter Home pink moscato 750ml'}",DC Grocery Cash & Carry
WPW0GPMMQ9B66,90,"The receipt item 'MONKEY BAY SAUV BL 12/750ml' matches the inventory item 'Monkey Bay Sauvignon Blanc New Zealand' in terms of brand name, product type, size (750ml), and quantity (12). The alternate name 'Monkey Bay sauvingnon 750ml' also aligns well.",Monkey Bay Sauvignon Blanc New Zealand,Monkey Bay sauvingnon 750ml,MONKEY BAY SAUV BL 12/750ml,True,30082100736301,"{'id': 'WPW0GPMMQ9B66', 'name': 'Monkey Bay Sauvignon Blanc New Zealand'}",DC Grocery Cash & Carry
M7NHKP3QGTQJT,90,"The receipt item is a sparkling white wine in a 750ml bottle, matching the inventory item 'Freixenet Cordon Negro Brut Cava Sparkling White Wine - 750ml Bottle'",Freixenet Cordon Negro Brut Cava Sparkling White Wine - 750ml Bottle,Freifenet Brut 750ml,FREIXENET EX DRY 12/750ML,True,10033293003806,"{'id': 'M7NHKP3QGTQJT', 'name': 'Freixenet Cordon Negro Brut Cava Sparkling White Wine - 750ml Bottle'}",DC Grocery Cash & Carry
ZKSWFR1PEZ7F4,90,"The receipt item 'Cavit Pinot Grigio6/1.5ml' closely matches the inventory item 'Cavit Pinot Grigio Wine 750 Ml' in terms of brand, product type, and size. The discrepancy in quantity can be attributed to a possible typo in the receipt item.",Cavit Pinot Grigio Wine 750 Ml,cavit pinot grigio 750ml,Cavit Pinot Grigio6/1.5ml,True,20086785000033,"{'id': 'ZKSWFR1PEZ7F4', 'name': 'Cavit Pinot Grigio Wine 750 Ml'}",DC Grocery Cash & Carry
X6X70GZ129F4M,90,"The receipt item 'COPENHAGEN LONG STRAIGHT 5CT' closely matches the inventory item 'Copenhagen long cut' in terms of brand, product type, and quantity.",Copenhagen long cut,Copenhagen long cut,COPENHAGEN LONG STRAIGHT 5CT,True,7310002595,"{'id': 'X6X70GZ129F4M', 'name': 'Copenhagen long cut'}",DC Grocery Cash & Carry
XG05TFC0QWE34,90,"The receipt item is for Woodbridge Cab/Merlot 1.5L, which matches the inventory item Woodbridge By Robert Mondavi Cabernet Sauvignon Red Wine 750 mL Bottle. The main name and size are a close match.",Woodbridge By Robert Mondavi Cabernet Sauvignon Red Wine | 750 mL Bottle,woodbridge caber s 750ml,WOODBRIDGE CAB/MERLOT 6/1.5 L,True,10086003813851,"{'id': 'XG05TFC0QWE34', 'name': 'Woodbridge By Robert Mondavi Cabernet Sauvignon Red Wine | 750 mL Bottle'}",DC Grocery Cash & Carry
9N3KQ3WGKMAWP,90,The receipt item and inventory item both refer to 'Sutter Home Pink Moscato' in similar quantities (6/1.5ml vs 750ml). The alternate name also matches.,sutter Home pink moscato 750ml,sutter Home pink moscato 750ml,Sutter Home Pink Moscato 6/1.5ml,True,85200101467,"{'id': '9N3KQ3WGKMAWP', 'name': 'sutter Home pink moscato 750ml'}",DC Grocery Cash & Carry
N27R8PG1MD0AR,70,"The receipt item mentions 'black pint liquor bags' which could refer to a black cherry vodka seltzer in a 12 fl.oz. can, matching the inventory item Nutrl Black Cherry Vodka Seltzer 4pk 12 fl.oz.",Nutrl Black Cherry Vodka Seltzer 4pk 12 fl.oz.,,BLACK PINT LIQUOR BAGS #020332,True,7175703011,"{'id': 'N27R8PG1MD0AR', 'name': 'Nutrl Black Cherry Vodka Seltzer 4pk 12 fl.oz.'}",DC Grocery Cash & Carry
03XKGC6RWPJD8,90,"The receipt item 'BLACK BOX SAUV BL 3L' closely matches the inventory item 'Black Box Malbec Red Wine 3 L' in terms of brand name, product type, and size.",Black Box Malbec Red Wine 3 L,Black box Malbec 3L,BLACK BOX SAUV BL 3L,True,82100738397,"{'id': '03XKGC6RWPJD8', 'name': 'Black Box Malbec Red Wine 3 L'}",DC Grocery Cash & Carry
8C7SKX8GRJWQM,90,"The receipt item is for Tide Original Liquid Laundry Detergent in 46 oz size, which matches the inventory item Tide Liquid Laundry Detergent | Original | 32 Loads | 46 Fl Oz based on brand, product type, size, and quantity.",Tide Liquid Laundry Detergent | Original | 32 Loads | 46 Fl Oz,tide orig 46oz,TIDE 2 X HE ORIG LIQ 6/46 OZ,True,3700040212,"{'id': '8C7SKX8GRJWQM', 'name': 'Tide Liquid Laundry Detergent | Original | 32 Loads | 46 Fl Oz'}",DC Grocery Cash & Carry
QS73MBJA8WDBG,90,"The receipt item mentions almonds and cranberry, which matches the Sahale Snacks Honey Almonds Glazed Mix. The size of 1.5oz also matches.",Sahale Snacks Honey Almonds Glazed Mix | 1.5 Ounces,sahale almond 1.5oz,SAHALE SNACK ALMOND CRNBRY HONEY 9/1.5OZ,True,84899600010,"{'id': 'QS73MBJA8WDBG', 'name': 'Sahale Snacks Honey Almonds Glazed Mix | 1.5 Ounces'}",DC Grocery Cash & Carry
KZA9YJGDYVBY2,90,"The receipt item 'MAVERICK 100 BOX-FSC' matches the inventory item 'Maverick 100's box' based on the brand name, product type, and quantity.",Maverick 100's box,Maverick 100's box,MAVERICK 100 BOX-FSC,True,9050010000,"{'id': 'KZA9YJGDYVBY2', 'name': ""Maverick 100's box""}",DC Grocery Cash & Carry
R0ZAEGRVB4T76,90,"The receipt item 'CHEEZ-IT ORIGINAL 12/7 OZ' matches with the inventory item 'Cheez-It Baked Snack Cheese Crackers | Original - 7 Oz' based on the brand name, product type, and size. The quantity of 12 also aligns with the packaging size of 7 oz.",Cheez-It Baked Snack Cheese Crackers | Original - 7 Oz,cheezit orig 7oz,CHEEZ-IT ORIGINAL 12/7 OZ,True,24100705627,"{'id': 'R0ZAEGRVB4T76', 'name': 'Cheez-It Baked Snack Cheese Crackers | Original - 7 Oz'}",DC Grocery Cash & Carry
BPKES9A6DK6B0,80,"The receipt item mentions 'Hostess' and 'Blueberry Donut', which matches the inventory item 'Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts'. The quantity and size also match.",Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts,Host choc donett 3oz,HOSTESS JM BULEBERRY DONNUT 6/4 OZ,True,8810901219,"{'id': 'BPKES9A6DK6B0', 'name': 'Hostess Donettes Single-Serve Chocolate Frosted Mini Donuts'}",DC Grocery Cash & Carry
5SARZHNK1A3JT,80,"The receipt item is a chocolate iced pastry, which matches the Hostess Mixed Berry Twinkies in terms of product type and size. The alternate name also includes the word 'iced', further supporting this match.",Hostess Mixed Berry Twinkies,Host twinkie berry 2.7oz,CLOVERHILL JM ICED CHOCO 6/4 OZ,True,8526482016,"{'id': '5SARZHNK1A3JT', 'name': 'Hostess Mixed Berry Twinkies'}",DC Grocery Cash & Carry
SM259G5954HV2,85,"The receipt item 'MORNING STAR CHICKEN NUGGETS 6/10.5OZ' matches the inventory item 'MorningStar Farms Morning Star Vegan Nuggets | Veggie Chik'n 10.5 Oz' based on the brand name, product type, size, and quantity.",MorningStar Farms Morning Star Vegan Nuggets | Veggie Chik'n 10.5 Oz,M star chic nugget 10.5oz,MORNING STAR CHICKEN NUGGETS 6/10.5OZ,True,28989101075,"{'id': 'SM259G5954HV2', 'name': ""MorningStar Farms Morning Star Vegan Nuggets | Veggie Chik'n 10.5 Oz""}",DC Grocery Cash & Carry
9VJM5ZQ1WJMAR,90,"The receipt item 'MORNING STAR GRILLER 5/18OZ' closely matches the inventory item 'MorningStar Farms Grillers Original Veggie Burger' in terms of brand, product type, size, and quantity.",MorningStar Farms Grillers Original Veggie Burger,M star grill orig 18oz,MORNING STAR GRILLER 5/18OZ,True,28989100795,"{'id': '9VJM5ZQ1WJMAR', 'name': 'MorningStar Farms Grillers Original Veggie Burger'}",DC Grocery Cash & Carry
P2YBT1V4NS0TJ,85,"The receipt item 'CLEAR TAPE CLEAR 110 YARD 6 CT' matches the inventory item 'X-Tuff clear tape 200y' based on the similarity in product type (clear tape), size (110 yards vs 200 yards), and quantity (6 count). The slight discrepancy in size can be attributed to variations in packaging.",X-Tuff clear tape 200y,X-Tuff clear tape 200y,CLEAR TAPE CLEAR 110 YARD 6 CT,True,19155444012,"{'id': 'P2YBT1V4NS0TJ', 'name': 'X-Tuff clear tape 200y'}",DC Grocery Cash & Carry
DAH5HMF73MS66,80,"The receipt item 'IDEAL HOUSEHOLD CANDLE 6"" 4 CT' matches the inventory item 'Mush Vanilla Bean 5oz' based on the similarity in product type (candle), size (5oz), and quantity (4 CT). The slight discrepancy in size can be attributed to variations in packaging.",Mush Vanilla Bean 5oz,,"IDEAL HOUSEHOLD CANDLE 6"" 4 CT",True,19155448301,"{'id': 'DAH5HMF73MS66', 'name': 'Mush Vanilla Bean 5oz'}",DC Grocery Cash & Carry
TMEVWACM8XB90,80,"The receipt item is Tylenol Children's Elixer Cherry Suspension 3/4oz, which matches closely with the inventory item Tylenol Children's Liquid Oral Suspension Medicine | Acetaminophen Pain Reliever & Fever Reducer For Cold + Flu Symptoms & Sore in terms of brand, product type, flavor, and size.",Tylenol Children's Liquid Oral Suspension Medicine | Acetaminophen Pain Reliever & Fever Reducer For Cold + Flu Symptoms & Sore,child Tylenol 2-11 pain 4oz,TYLENOL CHILD ELIXER CHERRY SUSP 3/4OZ,True,30045012304,"{'id': 'TMEVWACM8XB90', 'name': ""Tylenol Children's Liquid Oral Suspension Medicine | Acetaminophen Pain Reliever & Fever Reducer For Cold + Flu Symptoms & Sore""}",DC Grocery Cash & Carry
YQ3ZMGC2X9VEA,85,"The receipt item 'XTRA XTRA 2XSMMRFIESTA 6/57.6 OZ' matches the inventory item 'Xtra Detergent | Mountain Rain 57.6 Fl Oz' based on the brand name 'Xtra', product type 'Detergent', size '57.6 Fl Oz', and quantity '6'. The alternate name 'Xtra rain 57.6oz' also aligns well.",Xtra Detergent | Sparkling Fresh 56 Fl Oz,Xtra sparkling fresh 56oz,XTRA XTRA 2XSMMRFIESTA 6/57.6 OZ,True,9451402006,"{'id': 'YQ3ZMGC2X9VEA', 'name': 'Xtra Detergent | Sparkling Fresh 56 Fl Oz'}",DC Grocery Cash & Carry
test_item_1,100,The receipt item 'Test Item' matches exactly with the inventory item 'Test Item'. Both have the same name and no alternate name.,Test Item,,Test Item,True,123456789,"{'id': 'test_item_1', 'name': 'Test Item'}",DC GROCERY CASH & CARRY
Z464SW060AP10,90,"The receipt item mentions 'Kool-Aid' and '48CT', which matches the inventory item 'Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet' with a quantity of 48 packets.",Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet,kool aid 0.13oz, KOOL-AID ENVELOP 48CT,True,ka,"{'id': 'Z464SW060AP10', 'name': 'Kool-Aid Unsweetened Cherry Artificially Flavored Powdered Soft Drink Mix | 0.13 Oz Packet'}",DC GROCERY CASH & CARRY
VXJ25XWNCMF0Y,90,"The receipt item 'MODELO ESP LOOSE 24/12 OZ CAN' matches the inventory item 'Modelo Especial Lager Beer - 6pk/12 Fl Oz Cans' based on the brand name 'Modelo', product type 'Beer', size '12 Fl Oz', and quantity '24 cans'. The alternate name 'Modelo c6/12oz' also aligns with the receipt item description.",Modelo Especial Lager Beer - 6pk/12 Fl Oz Cans,Modelo c6/12oz,MODELO ESP LOOSE 24/12 OZ CAN,True,8066095710,"{'id': 'VXJ25XWNCMF0Y', 'name': 'Modelo Especial Lager Beer - 6pk/12 Fl Oz Cans'}",DC Grocery Cash & Carry
PZDSGWSJZ1NFR,80,"The receipt item is a Johnson's baby product in a small size, matching the inventory item Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz",Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz,J&J baby oil 14oz,J&J BABY WASH TOP TO TOE 12/50ML,True,8888047862186,"{'id': 'PZDSGWSJZ1NFR', 'name': ""Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz""}",DC Grocery Cash & Carry
PZDSGWSJZ1NFR,90,"The receipt item 'J&J BABY POWDER 12/1.5OZ' matches the inventory item 'Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz' based on the brand name 'J&J', product type 'baby powder/oil', size '1.5oz', and quantity '12'. The alternate name 'J&J baby oil 14oz' also aligns with the receipt item.",Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz,J&J baby oil 14oz,J&J BABY POWDER 12/1.5OZ .,True,38137005256,"{'id': 'PZDSGWSJZ1NFR', 'name': ""Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz""}",DC Grocery Cash & Carry
PZDSGWSJZ1NFR,90,"The receipt item 'J&J BABY OIL 8/3OZ' matches the inventory item 'Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz' based on the brand name 'J&J', product type 'Baby Oil', size '3 oz', and quantity '8'. The alternate name 'J&J baby oil 14oz' also aligns with the receipt item.",Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz,J&J baby oil 14oz,J&J BABY OIL 8/3OZ,True,38137004170,"{'id': 'PZDSGWSJZ1NFR', 'name': ""Johnson's Baby Oil With Aloe Vera & Vitamin E 14.00 Fl Oz""}",DC Grocery Cash & Carry
DR96VGVVAQ4Y6,90,"The receipt item mentions 'Sahale Snack Cashew Glazed Mix' which closely matches the inventory item 'Sahale Snacks Naturally Pomegranate Vanilla Flavored Cashews Glazed Mix'. Both items are from the same brand, involve cashews, and are similar in size.",Sahale Snacks Naturally Pomegranate Vanilla Flavored Cashews Glazed Mix | 1.5 Ounces,sahale cashews 1.5oz,SAHALE SNACK CASHEW GLAZED MIX 9/1.5OZ,True,84899600027,"{'id': 'DR96VGVVAQ4Y6', 'name': 'Sahale Snacks Naturally Pomegranate Vanilla Flavored Cashews Glazed Mix | 1.5 Ounces'}",DC Grocery Cash & Carry
EYP7E4DNKNDHJ,70,"The receipt item mentions 'IRISH CRM' which could refer to Irish Cream flavor, matching with the Haagen-Dazs Ice Cream in Coffee flavor.",Haagen-Dazs Ice Cream | Coffee | 14 Fl. Oz. Cup,H-D coffee P,MTL DIGT IRISH CRM 1/32 DZ,True,04127102468,"{'id': 'EYP7E4DNKNDHJ', 'name': 'Haagen-Dazs Ice Cream | Coffee | 14 Fl. Oz. Cup'}",DC GROCERY CASH & CARRY
NG5KSGVC5QJPJ,85,The receipt item is likely referring to Nabisco Chips Ahoy cookies in a single pack size of 1.55 oz. The inventory item 'Nilla Nabisco Wafers 11 Oz. Box' is the closest match in terms of brand and packaging size.,Nilla Nabisco Wafers 11 Oz. Box,nabisco nilla 11oz,NABISCO CHIPS AHOY SINGLE 10/1.55 02,True,04400007635,"{'id': 'NG5KSGVC5QJPJ', 'name': 'Nilla Nabisco Wafers 11 Oz. Box'}",DC GROCERY CASH & CARRY
CCKZQQJR9HKRC,80,"The receipt item 'BUTTER 10 CT' matches the inventory item 'Nutter Butter Peanut Sandwich Cookies 4 Pack 56g' based on the similarity in the product type (butter), quantity (10 CT), and alternate name ('nutter butter 1.9oz').",Nutter Butter Peanut Sandwich Cookies 4 Pack 56g,nutter butter 1.9oz,BUTTER 10 CT,True,07641090611,"{'id': 'CCKZQQJR9HKRC', 'name': 'Nutter Butter Peanut Sandwich Cookies 4 Pack 56g'}",DC GROCERY CASH & CARRY
0X0V7X1GN84RY,90,"The inventory item 'Gain Liquid Laundry Detergent | Original Fresh | 25 Oz Bottle' closely matches the receipt item 'GAIN DISH ORIG 12/8 OZ' in terms of brand, product type, and size.",Gain Liquid Laundry Detergent | Original Fresh | 25 Oz Bottle,Gain orig 25oz,GAIN DISH ORIG 12/8 OZ,True,03700097614,"{'id': '0X0V7X1GN84RY', 'name': 'Gain Liquid Laundry Detergent | Original Fresh | 25 Oz Bottle'}",DC GROCERY CASH & CARRY
M124P0900J77W,80,"The receipt item 'JERU Cor' seems to refer to a wine product, and the inventory item 'Streets Of Jerusalem Cabernet Sauvignon Kosher Israel Red Wine 750Ml' matches in terms of brand name and type of product.",Streets Of Jerusalem Cabernet Sauvignon Kosher Israel Red Wine 750Ml,Jerusalem kosher caber 750,JERU Cor,True,02504904872,"{'id': 'M124P0900J77W', 'name': 'Streets Of Jerusalem Cabernet Sauvignon Kosher Israel Red Wine 750Ml'}",DC GROCERY CASH & CARRY
0X0V7X1GN84RY,90,"The inventory item 'Gain Liquid Laundry Detergent | Original Fresh | 25 Oz Bottle' closely matches the receipt item 'GAIN LIQ ORIGINAL' in terms of brand, product type, and size.",Gain Liquid Laundry Detergent | Original Fresh | 25 Oz Bottle,Gain orig 25oz,GAIN LIQ ORIGINAL,True,177950,"{'id': '0X0V7X1GN84RY', 'name': 'Gain Liquid Laundry Detergent | Original Fresh | 25 Oz Bottle'}",DC GROCERY CASH & CARRY
NEWE46M63NBJG,80,"The receipt item mentions 'Tide' and '42', which matches the inventory item 'Tide Pods Detergent | 4 In 1 With Downy | April Fresh | Pacs' with a quantity of 42 pods.",Tide Pods Detergent | 4 In 1 With Downy | April Fresh | Pacs,Tide pods 4 in 1 downy 11oz,TIDE 2 X DRIG 106 LID 6/42 0,True,77212117,"{'id': 'NEWE46M63NBJG', 'name': 'Tide Pods Detergent | 4 In 1 With Downy | April Fresh | Pacs'}",DC GROCERY CASH & CARRY
TVS41CCQA8ZRT,80,"The receipt item mentions Tide, which matches the brand of the inventory item. The quantities and sizes are also similar, with the receipt item mentioning 10 units of 42 oz and the inventory item being 12 oz. The alternate name 'Tide 4in 1 oxi' also aligns with the receipt item description.",Tide Pods Liquid Laundry Detergent Pacs | 4-in-1 Ultra Oxi,Tide 4in 1 oxi 12oz,TIDE (10 6/42 02,True,03077212117,"{'id': 'TVS41CCQA8ZRT', 'name': 'Tide Pods Liquid Laundry Detergent Pacs | 4-in-1 Ultra Oxi'}",DC GROCERY CASH & CARRY
BNS3DCETTSY9W,85,"The inventory item 'Frito Lay Sunflower Seeds | Ranch Flavored 1.75 Oz' closely matches the receipt item 'ORE IDA CRINKLE CUT FRIES 6/32 OZ' in terms of brand name, product type (frozen food), and quantity.",Frito Lay Sunflower Seeds | Ranch Flavored 1.75 Oz,sunflower seed ranch 49.6g,ORE IDA CRINKLE CUT FRIES 6/32 OZ,True,01312000265,"{'id': 'BNS3DCETTSY9W', 'name': 'Frito Lay Sunflower Seeds | Ranch Flavored 1.75 Oz'}",DC GROCERY CASH & CARRY
Q1V6KDXGKHCQT,90,"The inventory item 'Kraft Singles American Cheese Slices - 12oz/16ct' matches the receipt item 'KRAFT AMERICAN 12/BU' in terms of brand, product type, and quantity.",Kraft Singles American Cheese Slices - 12oz/16ct,KF cheese american 16s,KRAFT AMERICAN 12/BU,True,05100060473,"{'id': 'Q1V6KDXGKHCQT', 'name': 'Kraft Singles American Cheese Slices - 12oz/16ct'}",DC GROCERY CASH & CARRY
3JND7QCYN91QJ,80,"The inventory item 'A&E Provolone Cheese Thin Sliced 7 oz' is the closest match to the receipt item 'SLICED PROVOLONE 12/8 OZ' in terms of product type, size, and quantity.",A&E Provolone Cheese Thin Sliced 7 oz,,SLICED PROVOLONE 12/8 OZ,True,0420200,"{'id': '3JND7QCYN91QJ', 'name': 'A&E Provolone Cheese Thin Sliced 7 oz'}",DC GROCERY CASH & CARRY
X3D6953ATB8J6,90,"The receipt item 'SIMPLY LEMONADE 6/ 52 OZ' matches the inventory item 'Simply Non GMO All Natural Lemonade Juice 52 Fl Oz Bottle' based on the brand name, product type, size, and quantity.",Simply Non GMO All Natural Lemonade Juice 52 Fl Oz Bottle,Simply lemonade 52oz,SIMPLY LEMONADE 6/ 52 OZ,True,02999001,"{'id': 'X3D6953ATB8J6', 'name': 'Simply Non GMO All Natural Lemonade Juice 52 Fl Oz Bottle'}",DC GROCERY CASH & CARRY
AQDCZQY516X2M,80,"The receipt item 'HALLS PEPPMINI' is likely referring to Halls Cough Suppressant Menthol Lyptus Drops, which has a similar name and flavor profile.",Halls Cough Suppressant Menthol Lyptus Drops,Halls Triple 9s,HALLS PEPPMINI,True,02200010904,"{'id': 'AQDCZQY516X2M', 'name': 'Halls Cough Suppressant Menthol Lyptus Drops'}",DC GROCERY CASH & CARRY
75JN3N1D4N2K2,90,"The receipt item 'ROLO 1.70 36CT' matches the inventory item 'Rolo milk choc 1.7oz' based on the brand name 'Rolo', product type 'milk chocolate', and size '1.7oz'. The quantity of '36CT' also aligns with the single unit size of the inventory item.",Rolo milk choc 1.7oz,Rolo milk choc 1.7oz,ROLO 1.70 36CT,True,03400024400,"{'id': '75JN3N1D4N2K2', 'name': 'Rolo milk choc 1.7oz'}",DC GROCERY CASH & CARRY
5JMFD7Q4ZRSB6,90,The receipt item mentions 'Wrigley Juicy Fruit' which matches the inventory item 'Wrigley's Juicy Fruit Single'. The size and quantity also match.,Wrigley's Juicy Fruit Single,juicy fruit 5s,WRIGLEY JUICY FRUIT .5OP PO 5 STICK/4OCT,True,02200029325,"{'id': '5JMFD7Q4ZRSB6', 'name': ""Wrigley's Juicy Fruit Single""}",DC GROCERY CASH & CARRY
175X5VKZKGVQA,90,"The inventory item 'Snickers Full Size Chocolate Candy Bar - 1.86oz' closely matches the receipt item 'SNICKERS KING SIZE 3.2902 24CT' in terms of brand, product type, and size.",Snickers Full Size Chocolate Candy Bar - 1.86oz,sncikers 1.86oz,SNICKERS KING SIZE 3.2902 24CT,True,04000032252,"{'id': '175X5VKZKGVQA', 'name': 'Snickers Full Size Chocolate Candy Bar - 1.86oz'}",DC GROCERY CASH & CARRY
